RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105056,0
90,127066,5297
80,161623,4340
70,177559,4786
60,181555,3751
50,214532,16252
40,486649,65809
30,1289517,10403
20,1333836,6695
10,2674639,6816
5,2677929,3951
