RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104942,88831.51,7739.736,,,,,,,6356.686,,,,104942,15234.58,952.348,893.223,,48.968
100,1,1177,1613.474,2.496,,,,,,,,,,,1177,41.159,0.000,,,
100,2,1188,1631.777,1.775,,,,,,,,,,,1188,57.152,0.029,,,
100,3,624,824.059,1.536,,,,,,,,,,,624,23.402,0.000,,,
100,4,598,800.956,2.776,,,,,,,,,,,598,21.495,0.000,,,
90,0,126764,162559.4,133422.5,5266,45990.75,1388.392,1,15348.95,0.000,15972.24,19282,680.122,13.330,126764,26592.96,49906.51,9442.173,6158.288,135.808
90,1,1682,2316.160,2.007,,,,,,,,,,,1682,59.635,0.000,,,
90,2,911,1245.696,1.195,,,,,,,,,,,911,56.991,0.226,,,
90,3,1939,2538.760,1.651,,,,,,,,,,,1939,84.900,0.112,,,
90,4,1428,2007.751,2.466,,,,,,,,,,,1428,53.198,0.003,,,
80,0,161294,218986.9,619190.3,4280,36909.49,2089.986,2,35413.95,224105.0,46072.34,53791,1794.254,30.611,161294,59576.71,455067.2,37164.54,20589.78,109.646
80,1,2002,2885.347,2.355,,,,,,,,,,,2002,71.864,0.000,,,
80,2,301,544.845,2.194,,,,,,,,,,,301,20.557,0.002,,,
80,3,2155,3335.616,44.517,,,,,,,,,,,2155,114.775,1.416,,,
80,4,1906,2664.309,3.521,,,,,,,,,,,1906,68.685,0.000,,,
70,0,177330,253347.4,386519.2,4764,41628.46,2268.409,3,50737.47,1372742,60012.44,69759,2524.007,91787.82,177330,75496.01,296593.4,49993.78,27260.41,136.462
70,1,3723,4366.309,83.564,,,,,,,,,,,3723,173.803,1.013,,,
70,2,304,558.704,1.451,,,,,,,,,,,304,19.373,0.001,,,
70,3,2165,3494.035,285.488,,,,,,,,,,,2165,91.896,0.003,,,
70,4,1806,2401.509,1.579,,,,,,,,,,,1806,63.517,0.000,,,
60,0,181132,260111.9,282293.7,3693,35749.45,4657.861,3,52684.07,13237469,64008.75,73364,3895.883,28279.08,181132,79518.19,196104.0,53144.38,28625.65,133.718
60,1,1449,1749.365,2.027,,,,,,,,,,,1449,55.362,0.000,,,
60,2,217,414.475,0.879,,,,,,,,,,,217,15.885,0.002,,,
60,3,1743,2474.343,1.414,,,,,,,,,,,1743,74.969,0.000,,,
60,4,1053,1440.864,3.037,,,,,,,,,,,1053,37.183,0.000,,,
50,0,213870,381079.5,429920.6,16199,131183.8,22002.17,4,52840.20,12052370,65535.73,89929,6170.550,10933.06,213870,84031.95,283307.9,53420.04,33816.50,131.557
50,1,2929,3791.181,11.139,,,,,,,,,,,2929,178.680,0.677,,,
50,2,337,726.597,4.239,16,113.296,1.696,,,,,16,0.517,0.000,337,22.530,0.001,,6.386,
50,3,2674,3844.734,6.167,8,77.953,27.160,,,,,9,0.335,0.000,2674,108.898,0.000,,5.610,
50,4,1469,2188.385,3.051,29,224.235,11.619,,,,,29,0.960,0.000,1469,67.497,0.151,,9.390,
40,0,485635,1082359,1938609,65748,564508.2,98851.32,3,53925.23,8662510,136919.5,233740,15867.29,75023.07,485635,180101.8,981207.3,107481.4,77080.97,1191.067
40,1,1930,2488.870,1.691,,,,,,,,,,,1930,67.684,0.000,,,
40,2,507,908.881,2.148,,,,,,,,,,,507,34.009,0.002,,,
40,3,2576,3664.076,4.717,,,,,,,,,,,2576,126.382,0.301,,,
40,4,838,1286.399,2.706,16,117.712,2.900,,,,,16,0.556,0.000,838,30.932,0.000,,6.436,
30,0,1288448,1638109,6625720,10349,145217.8,7255.955,4,60226.58,1784147,522733.9,667328,31070.18,211305.7,1288448,641228.6,1657676,443136.9,221262.1,667.459
30,1,1253,1753.818,2.286,,,,,,,,,,,1253,60.456,0.161,,,
30,2,566,1100.902,5.635,,,,,,,,,,,566,38.476,0.002,,,
30,3,4092,5439.291,31.318,,,,,,,,,,,4092,179.654,0.001,,,
30,4,1275,1801.911,2.595,,,,,,,,,,,1275,45.450,0.000,,,
20,0,1327604,1694559,17110988,6644,95651.98,12140.86,3,58024.99,5759669,565165.3,699849,54261.95,273877.3,1327604,686371.1,9141313,481764.0,236532.0,611.007
20,1,2834,3824.853,4.075,,,,,,,,,,,2834,127.892,0.210,,,
20,2,404,823.522,2.574,,,,,,,,,,,404,33.092,0.002,,,
20,3,2327,3470.342,9.291,,,,,,,,,,,2327,103.520,0.001,,,
20,4,1122,1900.274,4.951,35,252.307,6.953,,,,,35,1.243,0.000,1122,42.346,0.000,,12.208,
10,0,2662369,3388440,65014.73,6759,89307.10,3554.169,6,61088.95,6406831,1217773,1518099,98841.16,507701.3,2662369,1461417,45827.69,1051145,519869.5,1221.422
10,1,4631,6947.094,11.915,,,,,,,,,,,4631,188.815,0.381,,,
10,2,1227,2030.086,4.263,,,,,,,,,,,1227,99.219,0.486,,,
10,3,5839,9450.992,19.001,8,72.154,14.369,,,,,9,0.373,0.000,5839,281.770,0.002,,4.965,
10,4,4089,5610.691,9.801,,,,,,,,,,,4089,162.928,0.254,,,
5,0,2665739,3386255,8067875,3894,36307.16,1182.330,22,56702.86,434399.5,1258166,1521158,94272.39,586254.2,2665739,1502158,13308482,1084286,533093.1,1181.626
5,1,3297,4268.189,10.478,,,,,,,,,,,3297,122.087,0.001,,,
5,2,594,1266.693,4.935,,,,,,,,,,,594,45.894,0.002,,,
5,3,1246,2191.164,4.728,33,244.292,7.694,,,,,33,1.069,0.000,1246,62.298,0.033,,10.518,
5,4,200,276.069,1.635,,,,,,,,,,,200,7.773,0.000,,,
