RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104984,67901.31,4713.488,,,,,,,,,,
100,1,1807,2192.856,1.639,,,,,,,,,,
100,2,175,346.094,0.302,,,,,,,,,,
100,3,1065,1392.982,2.547,,,,,,,,,,
100,4,1312,1708.808,1.568,,,,,,,,,,
90,0,141276,438396.2,14247051,21761,348283.5,13487.27,1,30348.76,0.000,,34123,3128.743,2016.454
90,1,2105,2564.300,67.852,,,,,,,,,,
90,2,672,955.824,3.036,,,,,,,,,,
90,3,1767,2164.935,1.796,,,,,,,,,,
90,4,1429,1992.758,32.904,,,,,,,,,,
80,0,170980,849996.0,684630.5,46988,742380.1,265646.7,3,87917.08,6827202,,63825,3889.692,1428.510
80,1,1090,1227.206,1.616,,,,,,,,,,
80,2,168,360.300,0.111,,,,,,,,,,
80,3,1054,1192.280,0.808,,,,,,,,,,
80,4,1988,2508.769,2.410,,,,,,,,,,
70,0,180456,1039994,448499.3,61520,927306.0,64068.77,5,146148.3,10218032,,73184,3882.648,6351705
70,1,1555,1978.027,3.167,6,105.154,22.246,,,,,24,0.906,0.000
70,2,334,584.348,1.248,,,,,,,,,,
70,3,1622,1740.325,4.066,,,,,,,,,,
70,4,4122,4830.558,34.188,,,,,,,,,,
60,0,197721,1242850,3843636,73949,1118204,94818.07,6,140979.7,81380416,,81987,4949.272,17265.77
60,1,1967,2421.508,2.369,,,,,,,,,,
60,2,394,711.388,3.103,,,,,,,,,,
60,3,1921,2216.992,4.624,3,57.878,12.574,,,,,11,4.095,1.145
60,4,1518,1848.392,1.417,,,,,,,,,,
50,0,269139,1413064,4598197,80076,1241692,32649.41,6,119195.3,7454480,,119787,15329.74,4775.013
50,1,2379,3184.286,14.499,3,45.405,1.597,,,,,4,0.120,0.000
50,2,768,1060.360,2.750,,,,,,,,,,
50,3,2202,2613.295,15.638,,,,,,,,,,
50,4,1182,1522.646,2.923,,,,,,,,,,
40,0,770450,2714221,4800767,125041,2132287,496964.5,7,123192.5,19893987,,425930,179338.9,511870.6
40,1,719,778.791,0.673,,,,,,,,,,
40,2,444,766.977,2.233,,,,,,,,,,
40,3,4153,5513.149,553.652,,,,,,,,,,
40,4,3326,4157.794,68.089,,,,,,,,,,
30,0,1306347,5129421,29170599,219620,3726564,8982570,7,138358.1,112447237,,877144,692695.4,1646883
30,1,3315,3997.026,6.986,,,,,,,,,,
30,2,929,1525.388,1.747,,,,,,,,,,
30,3,5325,7042.878,120.082,,,,,,,,,,
30,4,1854,2363.984,1.817,,,,,,,,,,
20,0,1340235,5370339,87880040,232849,3929865,758271.3,6,98915.79,5789666,,902691,703819.3,8642375
20,1,2445,2982.344,6.574,,,,,,,,,,
20,2,488,1036.784,4.982,3,45.668,5.166,,,,,8,0.261,0.000
20,3,2578,3513.038,5.740,,,,,,,,,,
20,4,9007,9963.738,157.359,,,,,,,,,,
10,0,2610062,10687049,5919571,448300,7764132,4081402,5,97885.71,103983.9,,1841668,1525372,4501843
10,1,4601,5562.772,11.289,,,,,,,,,,
10,2,1012,1881.576,3.741,,,,,,,,,,
10,3,8019,10960.41,39.622,,,,,,,,,,
10,4,5116,6608.748,155.473,,,,,,,,,,
5,0,2665005,11272423,6910990,456725,7898728,2582478,6,86833.25,1335163,,1959732,1905991,9439827
5,1,6978,8450.304,76.443,,,,,,,,,,
5,2,1374,2320.329,2.832,1,23.960,0.000,,,,,3,0.081,0.000
5,3,8634,11585.79,98.067,,,,,,,,,,
5,4,4625,5783.740,10.838,,,,,,,,,,
