RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,98989,122330.2,2245.919,,,,,,,6583.522
100,1,765,1284.529,2.348,,,,,,,151.309
100,2,761,2622.849,822.384,,,,,,,1487.527
100,3,653,1077.801,1.716,,,,,,,143.954
100,4,289,484.363,2.133,,,,,,,
100,5,301,562.738,2.165,,,,,,,
100,6,134,175.139,3.474,,,,,,,
90,0,116450,182579.1,196755.8,64,469.906,31.043,3,62461.93,389047786,43384.80
90,1,13892,56642.46,5983.342,182,1324.634,28.014,2,53087.20,715833132,33701.39
90,2,12044,51853.67,5972.168,11,234.659,129.024,2,51912.84,665825624,31776.69
90,3,11731,52918.11,116185.8,7,84.665,200.647,1,44257.42,0.000,33020.20
90,4,280,527.533,1.431,,,,,,,
90,5,167,310.207,9.919,,,,,,,
90,6,184,333.029,3.406,1,18.333,0.000,,,,
80,0,116417,197965.8,122368.5,49,407.270,64.719,4,78326.46,48856846,45257.44
80,1,18262,63373.98,11631.91,48,399.616,58.038,1,30204.56,0.000,36838.59
80,2,18821,63450.02,17300.42,42,450.392,81.490,1,30090.09,0.000,36716.24
80,3,12895,54336.85,6860.276,10,110.351,109.849,1,30891.26,0.000,33115.50
80,4,,,,,,,,,,
80,5,122,192.609,1.029,,,,,,,
80,6,71,136.140,1.917,,,,,,,
70,0,116807,192894.8,100590.6,154,1185.254,42.695,6,93227.36,78795529,48071.79
70,1,18534,68604.27,9440.478,27,239.375,59.667,1,32179.68,0.000,40733.51
70,2,30510,77346.89,23295.76,229,4361.114,130.053,1,30936.48,0.000,40025.24
70,3,31972,76696.59,16110.09,214,4459.900,126.557,1,30281.29,0.000,38978.19
70,4,362,563.142,0.900,,,,,,,
70,5,111,168.834,1.953,,,,,,,
70,6,64,96.799,1.066,,,,,,,
60,0,124686,201532.9,103149.4,67,587.596,56.609,4,55457.61,111687840,49844.71
60,1,18185,68944.38,9606.238,2,38.999,368.751,1,29612.32,0.000,41932.30
60,2,18190,66968.95,256962.3,25,193.768,33.663,1,29229.19,0.000,40150.29
60,3,30351,80430.02,32465.75,315,5137.800,127.004,1,29315.52,0.000,41596.72
60,4,145,297.263,13.428,2,37.015,307.048,,,,
60,5,332,531.313,0.975,,,,,,,
60,6,274,418.397,1.109,,,,,,,
50,0,150330,233847.2,140615.9,108,1024.925,65.307,3,39663.26,48614088,59335.73
50,1,22921,85971.62,43553.13,102,1229.954,86.301,1,22814.81,0.000,47621.50
50,2,20420,78971.92,148918.5,60,699.435,74.329,1,23270.87,0.000,43485.08
50,3,47379,105776.6,50085.96,442,8289.653,119.631,1,20868.57,0.000,48427.92
50,4,198,422.341,13.781,16,146.233,71.532,,,,
50,5,277,500.846,6.118,8,78.942,89.752,,,,
50,6,269,404.688,2.137,,,,,,,
40,0,344036,585664.7,880504.2,669,4790.395,18.116,10,171274.5,20892409,237353.3
40,1,221805,430597.3,814998.4,578,4129.127,17.389,9,147866.3,14381450,221564.8
40,2,215589,425515.3,822114.8,795,5623.097,17.417,10,171271.5,25685111,219356.0
40,3,220735,425627.1,1345684,492,3633.938,18.424,9,139003.5,16915796,220005.5
40,4,19,23.503,0.811,,,,,,,
40,5,129,232.340,0.630,,,,,,,
40,6,197,324.930,1.789,,,,,,,
30,0,364095,729590.1,8450307,135,870.177,16.440,5,67365.27,33299077,324871.5
30,1,243292,549538.7,1851555,19,96.545,11.410,4,52407.43,13436169,299810.4
30,2,243742,505408.4,1551554,42,318.913,45.839,4,69370.43,2460525,267244.6
30,3,234387,499889.6,27496160,121,929.055,13.870,3,32721.09,38664162,265585.6
30,4,,,,,,,,,,
30,5,86,181.923,2.253,,,,,,,
30,6,21,44.132,6.947,,,,,,,
20,0,371671,850711.3,1684193,114,809.379,21.945,4,43114.98,33641904,403835.4
20,1,243424,643946.6,2601891,,,,1,19976.86,0.000,358573.0
20,2,243496,658398.9,1972751,2,45.055,399.285,1,20611.57,0.000,366776.1
20,3,243178,636910.4,1933939,66,425.291,3.191,1,19476.93,0.000,354581.5
20,4,75,111.979,0.963,,,,,,,
20,5,154,296.491,10.118,6,67.927,124.787,,,,
20,6,2,13.718,0.224,,,,,,,
10,0,381119,1089112,2717952,2728,16683.43,9.175,9,89427.11,8191784,572912.2
10,1,249039,789064.1,9326104,2101,12053.39,259.692,3,37129.56,3207866,448385.8
10,2,248887,872154.6,2738387,2465,14492.17,22.491,4,45833.09,3610120,524890.9
10,3,248675,868347.2,100683994,3006,18258.16,85.126,3,39374.18,1089563,517903.4
10,4,78,104.892,0.760,,,,,,,
10,5,72,141.594,2.133,,,,,,,
10,6,77,123.624,1.684,,,,,,,
5,0,566478,2221332,3120101,23140,105269.4,4773.073,7,40900.43,643363.7,896657.1
5,1,427778,2020624,834106.3,20819,71040.71,2194.162,2,12159.73,2253781,868819.3
5,2,431503,2032355,308617.5,22236,88937.23,23367.17,3,21203.29,4083086,860842.4
5,3,437693,2038308,254377.6,24609,130108.2,3852.063,4,26814.88,2070698,853636.1
5,4,75,105.299,3.048,,,,,,,
5,5,17,21.949,0.760,,,,,,,
5,6,162,445.204,6.765,33,205.075,3.575,,,,
