RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101355,0
90,154063,311
80,166220,155
70,197696,663
60,191537,417
50,242181,769
40,1002650,2590
30,1086170,373
20,1101943,236
10,1132554,10351
5,2169726,90845
