RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.18,5.28,0:07.47,437351,611430,564046,471090
90,2.27,1.95,0:04.96,12,1048773,565061,529650
80,2.27,2.04,0:05.02,14,1048778,565615,562247
70,2.30,2.04,0:05.01,14,1048781,565620,562351
60,2.34,2.02,0:04.96,15,1048784,565621,562410
50,2.33,2.05,0:04.96,16,1048786,565627,562621
40,2.48,1.94,0:04.94,15,1048790,565629,562709
30,2.44,2.01,0:04.92,15,1048793,565626,562820
20,2.44,2.06,0:04.92,15,1048796,565627,562925
10,2.65,1.85,0:04.89,15,1048799,565624,563031
5,2.64,1.90,0:04.90,15,1048801,565626,563088
