RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,660793,3780
90,786980,67
80,786977,65
70,786989,73
60,995863,90
50,1049207,103
40,1049241,78
30,1049256,76
20,1049251,75
10,1049224,64
5,1049283,80
