RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.84,0.12,0:03.97,0,104760,0,0
90,3.83,0.26,0:04.10,5064,121366,26441,17040
80,3.81,0.30,0:04.12,4213,156567,63202,54570
70,3.76,0.36,0:04.12,4789,172392,74484,72695
60,3.74,0.38,0:04.13,3845,177896,75317,78468
50,3.86,0.41,0:04.28,15188,194760,90490,91113
40,3.98,1.26,0:05.26,67838,420462,233484,225489
30,4.40,1.85,0:06.27,19712,1269836,650893,673509
20,4.32,2.16,0:06.50,32588,1295634,682080,742258
10,4.66,3.97,0:08.67,37588,2626290,1281428,1545486
5,4.73,3.90,0:08.67,36710,2629219,1282928,1613571
