RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.06,0.23,0:03.92,0,101094,0,0
90,6.80,0.41,0:03.88,204,103512,51738,42876
80,7.01,0.42,0:04.01,1516,105362,63183,49334
70,6.86,0.38,0:03.92,243,102418,66871,58359
60,6.99,0.51,0:04.05,27777,121765,74014,65791
50,7.69,0.71,0:04.50,14814,213313,131976,84736
40,7.72,1.94,0:05.13,36016,504154,477309,415539
30,7.93,1.76,0:05.18,1528,525238,523654,561192
20,7.91,1.80,0:05.18,181,534683,536516,582270
10,7.98,1.90,0:05.27,343,535642,536994,586608
5,9.57,3.00,0:06.78,157157,547140,544925,593042
