RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,101112,115798.7,3530.732,2,78.720,1.185,,,,,13,90.403,285.167,101112,2992.369,39.724,,,
100,1,287,509.036,1.650,,,,,,,,,,,287,11.196,0.001,,,
100,2,416,752.496,1.296,,,,,,,,,,,416,16.070,0.001,,,
100,3,686,1237.354,1.843,,,,,,,,,,,686,26.904,0.001,,,
100,4,643,1076.061,1.841,,,,,,,,,,,643,24.747,0.000,,,
90,0,155299,408778.8,148697.5,41226,245805.7,3108.839,1,14150.11,0.000,,54123,1853.113,312.915,155299,4873.727,119.226,,,
90,1,854,1560.207,4.395,,,,,,,,,,,854,33.209,0.001,,,
90,2,364,516.411,2.037,,,,,,,,,,,364,13.999,0.000,,,
90,3,719,1351.123,6.620,,,,,,,,,,,719,29.164,0.001,,,
90,4,915,1564.060,1.539,,,,,,,,,,,915,35.497,0.001,,,
80,0,162854,448566.1,54879.43,48424,281637.7,3056.072,3,52420.56,13763692,,61530,2157.628,76.828,162854,5027.282,3.044,,,
80,1,935,1600.958,2.557,,,,,,,,,,,935,35.266,0.000,,,
80,2,556,865.465,2.264,,,,,,,,,,,556,22.731,0.000,,,
80,3,865,1655.875,5.141,,,,,,,,,,,865,32.702,0.000,,,
80,4,756,1443.731,5.681,2,19.507,32.602,,,,,3,0.100,0.000,756,33.572,0.001,,,
70,0,166869,511160.2,308176.3,57914,336750.1,4232.844,4,65292.74,22267241,,65518,2218.277,21.359,166869,5475.978,395.651,,,
70,1,1351,2413.021,2.126,5,32.249,4.106,,,,,8,0.360,0.000,1351,50.374,0.000,,,
70,2,750,1204.638,2.993,,,,,,,,,,,750,41.623,0.220,,,
70,3,838,1416.816,1.895,,,,,,,,,,,838,33.174,0.001,,,
70,4,1286,2231.191,1.423,,,,,,,,,,,1286,50.079,0.000,,,
60,0,206269,575022.8,531725.1,64580,379720.0,243644.1,4,39566.11,15337559,,87164,3018.402,57.861,206269,6561.083,617.706,,,
60,1,914,1671.398,1.942,,,,,,,,,,,914,34.188,0.000,,,
60,2,505,854.446,8.164,,,,,,,,,,,505,20.354,0.000,,,
60,3,744,1386.924,3.113,,,,,,,,,,,744,28.756,0.000,,,
60,4,820,1418.660,4.327,,,,,,,,,,,820,32.153,0.000,,,
50,0,290800,682535.0,1035736,71669,428678.5,8628.175,3,26001.46,3984756,,129963,6221.969,2968.132,290800,9184.521,527.563,,,
50,1,989,1910.289,5.075,2,40.435,382.897,,,,,4,0.154,0.000,989,66.569,0.881,,,
50,2,183,313.860,2.745,,,,,,,,,,,183,7.899,0.001,,,
50,3,555,1000.460,1.304,,,,,,,,,,,555,21.122,0.000,,,
50,4,551,947.374,1.537,,,,,,,,,,,551,20.677,0.000,,,
40,0,1057463,2035048,4432830,186554,1208238,3223876,2,44138.49,8295731,,544018,31354.46,23678.84,1057463,34751.78,4682.382,,,
40,1,322,567.327,1.044,,,,,,,,,,,322,12.309,0.000,,,
40,2,18,46.411,12.753,,,,,,,,,,,18,0.951,0.001,,,
40,3,87,128.830,0.664,,,,,,,,,,,87,3.449,0.000,,,
40,4,203,380.913,9.839,6,61.930,132.884,,,,,16,0.616,0.000,203,8.155,0.000,,,
30,0,1105058,2210385,3966546,208232,1339700,124482.5,4,50411.16,10858685,,581888,35126.41,16021.41,1105058,36467.09,3185.463,,,
30,1,440,778.990,2.954,3,40.393,55.513,,,,,25,8.053,1.996,440,16.264,0.000,,,
30,2,603,1063.202,5.370,3,60.471,182.954,,,,,9,0.402,0.000,603,23.791,0.000,,,
30,3,296,465.578,3.778,,,,,,,,,,,296,11.997,0.000,,,
30,4,438,696.766,0.633,,,,,,,,,,,438,16.374,0.000,,,
20,0,1105727,2247119,2559593,210393,1357088,320863.8,4,38249.54,12739027,,581974,34528.08,74539.74,1105727,36470.31,2237.447,,,
20,1,495,872.885,2.226,,,,,,,,,,,495,19.156,0.000,,,
20,2,92,129.978,1.592,,,,,,,,,,,92,3.971,0.000,,,
20,3,181,285.956,0.526,,,,,,,,,,,181,7.096,0.000,,,
20,4,112,240.989,12.720,,,,,,,,,,,112,4.172,0.000,,,
10,0,1253516,2671661,9860152,225014,1624763,567248.1,5,43615.91,4392920,,709772,58470.57,178972.6,1253516,42469.51,74996.72,,,
10,1,198,291.559,0.572,,,,,,,,,,,198,7.943,0.000,,,
10,2,374,460.791,0.753,,,,,,,,,,,374,15.244,0.000,,,
10,3,110,177.898,0.530,,,,,,,,,,,110,4.406,0.000,,,
10,4,,,,,,,,,,,,,,,,,,,
5,0,1702478,4036001,11145861,284983,2647446,3106825,6,39183.06,115689.0,,1138657,96156.19,142215.0,1702478,56737.96,22288.93,,,
5,1,341,597.486,2.346,4,27.427,6.871,,,,,8,0.349,0.000,341,12.895,0.000,,,
5,2,148,190.432,2.642,,,,,,,,,,,148,6.624,0.000,,,
5,3,189,287.044,1.973,,,,,,,,,,,189,7.441,0.000,,,
5,4,161,258.481,2.604,,,,,,,,,,,161,6.480,0.000,,,
