RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,1048902,2825785,3048402,111006,2130187,253028.1,,,,67044.02
100,1,560,697.241,1.548,,,,,,,
100,2,408,699.964,0.804,,,,,,,
100,3,5400,6099.203,66.136,,,,,,,
100,4,3241,4433.199,12.927,,,,,,,
90,0,1048910,2125215,4101182,73,1046.152,43.284,24,614699.4,111870684,393941.5
90,1,654,1110.441,6.583,30,356.868,4.379,,,,
90,2,281,509.089,0.746,,,,,,,
90,3,5064,5731.354,50.283,,,,,,,
90,4,2840,3407.805,2.840,,,,,,,
80,0,1048787,2150001,4398577,14,225.004,59.069,22,529052.4,107562013,392456.2
80,1,348,405.311,1.668,,,,,,,
80,2,1530,1923.521,2.174,,,,,,,
80,3,2587,3338.777,4.774,,,,,,,
80,4,2399,2957.008,7.319,,,,,,,
70,0,1048788,2149724,12167201,17,331.768,77.416,19,463931.5,104456878,387461.2
70,1,1158,1390.250,1.448,,,,,,,
70,2,347,987.703,12.178,32,368.307,0.442,,,,
70,3,4972,5647.684,63.244,,,,,,,
70,4,2537,3303.495,6.861,,,,,,,
60,0,1048790,2152851,13247532,14,180.535,10.707,18,549341.1,29769314,387627.3
60,1,2121,2677.613,60.204,,,,,,,
60,2,431,999.003,8.432,16,189.609,3.064,,,,
60,3,1467,2227.362,4.300,30,345.382,0.666,,,,
60,4,1058,1482.031,3.065,,,,,,,
50,0,1048804,2132489,35267634,18,306.444,72.545,19,835770.5,512745230,374774.2
50,1,2107,2779.971,88.219,9,118.305,5.411,,,,
50,2,709,1032.505,1.945,,,,,,,
50,3,2153,3026.202,35.167,,,,,,,
50,4,951,1208.456,1.929,,,,,,,
40,0,1049022,2154620,5933178,14,238.308,54.997,12,319038.0,79179166,379498.9
40,1,2426,3009.867,8.408,,,,,,,
40,2,609,1163.075,6.619,16,188.118,2.167,,,,
40,3,1318,1744.825,1.813,,,,,,,
40,4,1277,1652.077,2.281,,,,,,,
30,0,1048936,2157086,5727574,13,204.057,65.173,11,276433.0,141066346,375425.0
30,1,2027,2420.217,1.610,,,,,,,
30,2,449,733.577,3.997,,,,,,,
30,3,2421,3290.656,6.469,,,,,,,
30,4,1709,2101.832,2.199,,,,,,,
20,0,1048810,2155159,121048420,15,222.201,33.431,8,180785.0,53201327,372435.9
20,1,718,846.869,1.560,,,,,,,
20,2,309,584.485,3.340,,,,,,,
20,3,2,2.035,0.064,,,,,,,
20,4,2612,3360.977,7.727,,,,,,,
10,0,1048846,2162677,5251670,14,182.919,10.091,3,76402.04,108909952,370997.6
10,1,4442,4912.449,59.240,9,119.508,14.366,,,,
10,2,325,589.348,2.803,,,,,,,
10,3,2547,3464.965,5.148,,,,,,,
10,4,1919,2410.477,2.575,,,,,,,
5,0,1048866,2168517,8436423,14,255.861,98.769,3,32640.97,69150858,367058.2
5,1,898,1191.723,1.206,,,,,,,
5,2,339,950.034,13.959,29,359.742,11.268,,,,
5,3,3091,4045.285,11.203,,,,,,,
5,4,2230,2837.207,20.678,,,,,,,
