RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,678288,554523.2,2560931,84,694.633,16.303,,,,,782,594.058,2.225,678288,21896.85,145871.0,,,
100,2,678252,558537.9,969312.5,91,944.795,438.718,,,,,978,570.621,1.888,678252,21661.70,30938.57,,,
90,1,689312,602918.5,2010348,1629,19475.06,212.654,,,,,15164,13675.80,2284.076,689312,21901.72,64442.74,,,
90,2,689471,600564.1,1826203,1634,17994.12,98.516,,,,,15196,13405.57,2631.521,689471,22569.78,76644.83,,,
80,1,689416,619198.4,1249158,1657,28995.91,303.613,,,,,15063,13949.03,1529.744,689416,21247.56,15961.38,,,
80,2,689693,621360.0,1375676,1650,27548.94,281.977,,,,,15123,14266.53,5590.749,689693,22700.08,44225.21,,,
70,1,700298,701278.4,189569145,5726,83583.48,3661.961,10,221521.6,192975529,,26393,16668.84,20230.51,700298,22794.57,3878486,,,
70,2,699373,732195.1,3858530,6473,118227.7,6438.004,10,190238.8,177299232,,25255,16450.72,9126.567,699373,22431.49,62562.91,,,
60,1,760012,1327626,16699579,39588,639938.7,115437.2,16,358472.5,221170253,,86486,23443.74,25518.68,760012,25375.88,1118665,,,
60,2,759732,1359085,1345383,40184,663270.3,123361.9,17,328274.8,204904563,,86552,24638.28,90413.25,759732,24899.41,40039.58,,,
50,1,843842,2196153,10813000,76290,1316485,4732733,23,422811.1,243995816,,175204,91912.21,7443996,843842,29528.99,201453.4,,,
50,2,840765,2292145,4782658,77560,1396041,944704.0,24,330337.2,169409583,,172408,114925.8,662094.0,840765,29716.51,206519.7,,,
40,1,979738,2969620,4430376,104372,1827241,2679507,23,440741.2,188019336,,321630,186747.2,3347086,979738,33121.05,81319.29,,,
40,2,980951,3004591,516760.7,105292,1897416,4309974,26,454794.8,219003390,,320488,160011.2,1450579,980951,33176.59,132633.7,,,
30,1,1166348,4757163,193453876,182096,3161780,6703084,11,169441.8,144607185,,538394,433754.7,53534339,1166348,41661.18,26375459,,,
30,2,1164161,4850511,1645406,183394,3244022,3491387,11,124881.8,82640205,,535360,444041.6,6137334,1164161,42251.94,507489.0,,,
20,1,1234431,5714276,977292.3,232500,3849098,213480.2,12,262770.4,219253037,,619956,612677.5,7690890,1234431,45857.64,266677.8,,,
20,2,1235313,5646844,1584720,233681,3833038,1599997,18,344947.2,261405518,,621869,564800.5,1054217,1235313,45263.13,237751.5,,,
10,1,1371054,6652933,11398544,274097,4424520,2864703,8,84869.03,197324624,,791377,788753.6,4719424,1371054,52533.02,1645896,,,
10,2,1370473,6704674,6369084,278250,4477504,2749768,4,34099.18,46472236,,791796,804159.2,2338608,1370473,50931.07,682968.5,,,
5,1,1442826,5909058,24879461,189045,3466109,3184713,10,109993.0,112397273,,875809,878838.8,5459120,1442826,52685.46,1529425,,,
5,2,1443815,5875218,4194185,197024,3446032,35112315,9,134712.9,147442729,,868728,864307.6,9571170,1443815,53326.44,257312.1,,,
