RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,679057,808526.9,106328.0,100,846.409,50.634,,,,,1551,140.820,1.315,679057,20801.23,595.205,,,
100,1,611,1002.942,1.530,,,,,,,,,,,611,24.857,0.000,,,
100,2,690,1126.958,1.507,,,,,,,,,,,690,26.447,0.000,,,
100,3,944,1694.556,1.463,,,,,,,,,,,944,35.106,0.000,,,
100,4,663,1200.243,4.450,2,47.814,205.395,,,,,3,0.113,0.001,663,25.519,0.000,,,
90,0,689323,821057.3,679642.1,1537,13672.43,28.860,,,,,11978,619.368,35.839,689323,21602.44,4330.295,,,
90,1,911,1643.473,2.423,,,,,,,,,,,911,36.179,0.000,,,
90,2,914,1587.054,1.906,,,,,,,,,,,914,35.750,0.000,,,
90,3,895,1709.975,4.033,,,,,,,,,,,895,38.252,0.000,,,
90,4,681,1228.578,2.173,,,,,,,,,,,681,29.870,0.001,,,
80,0,699410,852753.8,192703.6,2026,24545.80,79.337,1,19235.43,0.000,,22073,1057.191,116.439,699410,21732.87,449.587,,,
80,1,383,749.447,9.000,,,,,,,,,,,383,15.067,0.000,,,
80,2,430,725.388,2.541,,,,,,,,,,,430,17.433,0.000,,,
80,3,952,1741.173,2.519,,,,,,,,,,,952,35.337,0.000,,,
80,4,586,975.605,1.859,,,,,,,,,,,586,22.600,0.000,,,
70,0,715640,908627.2,265481.9,6701,65553.84,1484.854,7,110269.8,13040236,,38255,2335.119,505.808,715640,22663.57,535.964,,,
70,1,844,1451.008,1.761,,,,,,,,,,,844,31.563,0.000,,,
70,2,356,548.986,1.911,,,,,,,,,,,356,14.157,0.000,,,
70,3,459,807.562,1.857,,,,,,,,,,,459,17.164,0.000,,,
70,4,309,556.613,2.140,,,,,,,,,,,309,10.980,0.000,,,
60,0,778336,1283329,2792412,51495,357261.4,34661.80,6,196397.2,909435074,,100977,3592.984,1331233,778336,24940.34,1759.822,,,
60,1,551,992.662,4.439,,,,,,,,,,,551,21.181,0.000,,,
60,2,588,1090.074,3.015,,,,,,,,,,,588,22.171,0.000,,,
60,3,813,1484.189,3.262,,,,,,,,,,,813,31.306,0.000,,,
60,4,794,1389.511,1.556,,,,,,,,,,,794,29.161,0.000,,,
50,0,909916,1616794,5919049,74106,571789.4,70958.92,11,244145.8,117279075,,233032,11641.06,7687.795,909916,29792.26,3108.370,,,
50,1,506,949.988,2.575,,,,,,,,,,,506,21.038,0.000,,,
50,2,359,679.415,2.223,,,,,,,,,,,359,15.907,0.000,,,
50,3,386,695.040,1.982,,,,,,,,,,,386,16.640,0.000,,,
50,4,387,703.671,2.102,,,,,,,,,,,387,14.435,0.000,,,
40,0,1036532,2179104,4479597,124719,1003657,223306.9,9,245592.9,305726803,,360091,20369.21,548920.3,1036532,33745.03,1479.393,,,
40,1,523,903.113,1.633,,,,,,,,,,,523,19.796,0.000,,,
40,2,656,1094.340,2.065,5,35.459,6.310,,,,,7,0.309,0.000,656,26.821,0.000,,,
40,3,732,1275.311,1.821,,,,,,,,,,,732,28.502,0.000,,,
40,4,638,1146.768,6.475,,,,,,,,,,,638,25.037,0.000,,,
30,0,1174805,2727748,4703150,188445,1391901,1805647,12,250764.0,240065961,,500886,33258.92,1767580,1174805,38986.26,2170.522,,,
30,1,456,815.481,1.374,,,,,,,,,,,456,16.939,0.000,,,
30,2,605,1046.742,2.260,,,,,,,,,,,605,22.817,0.000,,,
30,3,528,961.371,5.903,,,,,,,,,,,528,21.260,0.000,,,
30,4,622,1042.925,1.510,,,,,,,,,,,622,22.977,0.000,,,
20,0,1266316,3126065,757950.7,229487,1668996,376313.2,14,213187.3,66902888,,592832,39252.20,284357.2,1266316,42323.70,2936.621,,,
20,1,668,1258.642,2.221,,,,,,,,,,,668,25.447,0.000,,,
20,2,772,1380.271,2.390,,,,,,,,,,,772,29.445,0.000,,,
20,3,831,1401.976,2.489,,,,,,,,,,,831,32.328,0.000,,,
20,4,480,851.669,1.538,,,,,,,,,,,480,20.177,0.000,,,
10,0,1373250,3695848,4954778,292373,2065935,555571.3,13,160960.5,20442494,,701070,51203.72,94298.43,1373250,46977.18,9509.469,,,
10,1,498,793.527,2.093,,,,,,,,,,,498,20.826,0.000,,,
10,2,211,417.304,1.443,,,,,,,,,,,211,11.448,0.000,,,
10,3,204,404.213,3.072,1,11.271,0.000,,,,,7,0.417,0.002,204,10.166,0.001,,,
10,4,72,144.684,1.279,,,,,,,,,,,72,4.793,0.000,,,
5,0,1449523,4070323,53678451,318624,2357317,3542508,8,64343.16,12800278,,770299,60725.06,414225.1,1449523,49835.78,49581.62,,,
5,1,517,1004.503,4.819,1,31.812,0.000,,,,,7,0.394,0.004,517,20.256,0.000,,,
5,2,364,594.202,4.366,,,,,,,,,,,364,15.175,0.000,,,
5,3,738,1247.038,1.441,,,,,,,,,,,738,28.065,0.000,,,
5,4,173,291.779,3.689,,,,,,,,,,,173,7.215,0.000,,,
