RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100636,75176.17,622.903,,,,,,,6121.573,,,
100,1,1304,1595.448,1.620,,,,,,,,,,
100,2,936,1285.080,3.357,,,,,,,,,,
100,3,1363,1610.195,1.585,,,,,,,,,,
100,4,1090,1319.553,1.390,,,,,,,,,,
90,0,141910,198036.2,152099.3,1003,11877.19,352.773,1,16080.69,0.000,34238.07,48898,42707.35,22011.68
90,1,1845,2518.404,1.666,,,,,,,,,,
90,2,330,498.096,1.632,,,,,,,,,,
90,3,2218,2618.348,12.158,,,,,,,,,,
90,4,1488,1931.689,2.662,,,,,,,,,,
80,0,157398,248090.5,1348141,3960,39530.44,931.505,2,37142.11,24501358,41997.27,61101,45579.47,116218.2
80,1,1493,1761.901,0.843,,,,,,,,,,
80,2,331,524.042,0.563,,,,,,,,,,
80,3,1647,2127.819,2.430,,,,,,,,,,
80,4,828,1166.995,3.730,,,,,,,,,,
70,0,167157,271464.6,376289.8,4555,41446.44,675.318,4,62689.74,4530910,50149.37,70921,45892.37,416127.3
70,1,1712,2283.213,3.480,,,,,,,,,,
70,2,280,724.802,7.603,29,205.930,3.683,,,,,29,1.174,0.000
70,3,1438,1839.272,2.747,,,,,,,,,,
70,4,3680,4062.182,146.945,,,,,,,,,,
60,0,178571,293112.5,654849.6,6614,52482.79,2012.142,4,71446.65,13907641,54125.18,80636,47187.32,44746.99
60,1,1118,1589.203,3.168,33,236.697,6.620,,,,,33,1.251,0.000
60,2,203,403.747,2.832,8,58.265,1.936,,,,,8,0.320,0.000
60,3,1759,1969.607,0.924,,,,,,,,,,
60,4,770,978.992,1.818,,,,,,,,,,
50,0,245188,582590.0,8930890,33314,298460.0,36509.82,4,60410.47,4796603,60752.14,114829,44774.46,6406223
50,1,2780,3504.132,9.598,,,,,,,,,,
50,2,580,937.434,4.586,,,,,,,,,,
50,3,2241,2781.527,10.036,,,,,,,,,,
50,4,1684,2196.657,2.787,9,90.405,31.036,,,,,9,0.362,0.000
40,0,1122254,1572586,3482269,15493,193817.4,18639.03,3,60015.27,3721584,418308.5,600025,160825.6,761910.7
40,1,1371,1588.828,0.730,,,,,,,,,,
40,2,529,1149.585,3.627,30,229.070,13.058,,,,,30,1.183,0.000
40,3,5300,6081.051,92.616,,,,,,,,,,
40,4,2967,4154.028,71.317,,,,,,,,,,
30,0,1382374,1932912,9091678,2679,84780.81,2706.558,5,76474.54,12292645,560227.7,774336,288076.5,6789540
30,1,1861,2446.626,2.507,16,132.888,15.071,,,,,16,0.624,0.000
30,2,492,1171.983,6.656,30,260.923,23.639,,,,,30,1.307,0.000
30,3,1692,2181.137,5.333,,,,,,,,,,
30,4,5201,6014.275,153.147,,,,,,,,,,
20,0,1382736,1879427,2843639,31,2126.233,8437.377,4,72194.03,3518901,567300.8,776966,305681.3,10799037
20,1,2250,2757.755,7.888,,,,,,,,,,
20,2,314,624.022,0.475,,,,,,,,,,
20,3,3048,4044.854,24.645,31,234.587,12.053,,,,,31,1.148,0.000
20,4,774,1059.611,3.466,,,,,,,,,,
10,0,1392672,1871439,887950.6,2758,37866.98,1260.770,7,69101.33,4797941,568194.9,779392,258404.0,4696261
10,1,3397,4457.146,9.525,,,,,,,,,,
10,2,604,1054.671,4.272,,,,,,,,,,
10,3,3709,5308.901,31.600,,,,,,,,,,
10,4,2384,3117.226,10.816,,,,,,,,,,
5,0,1894446,3102688,5023476,75882,711222.3,186768.3,27,66130.74,348020.7,799865.7,1212901,260087.4,2294521
5,1,3608,4629.526,227.099,,,,,,,,,,
5,2,1350,1913.609,3.344,,,,,,,,,,
5,3,5035,7177.097,14.533,16,110.919,2.837,,,,,16,0.576,0.000
5,4,2726,3473.826,4.898,,,,,,,,,,
