RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,620341,734485.5,98991.60,597,4428.660,5.138,,,,,97426,8394.392,433.532,620341,18955.09,439.364,,,
100,1,134,227.237,1.093,,,,,,,,,,,134,5.086,0.000,,,
100,2,636,1073.708,3.475,,,,,,,,,,,636,24.241,0.000,,,
100,3,382,656.746,1.131,,,,,,,,,,,382,15.071,0.000,,,
100,4,377,637.398,1.288,,,,,,,,,,,377,14.585,0.000,,,
90,0,1048853,2073971,50017854,164955,999409.0,47685.83,23,483479.7,127519333,,524399,19292.55,732.856,1048853,32649.50,30707.43,,,
90,1,335,568.716,5.575,2,44.240,557.446,,,,,8,0.382,0.001,335,12.823,0.000,,,
90,2,303,527.194,1.670,,,,,,,,,,,303,18.190,0.148,,,
90,3,317,534.687,1.445,,,,,,,,,,,317,12.037,0.000,,,
90,4,338,608.265,3.407,,,,,,,,,,,338,14.400,0.000,,,
80,0,1048837,1950415,5921395,143047,874898.3,40408.83,19,482247.4,167411460,,524389,19236.68,1080.266,1048837,32895.34,4801.884,,,
80,1,381,684.649,1.167,,,,,,,,,,,381,14.174,0.000,,,
80,2,550,927.597,1.129,,,,,,,,,,,550,20.454,0.000,,,
80,3,146,275.635,1.819,,,,,,,,,,,146,5.613,0.000,,,
80,4,342,619.208,2.478,1,22.048,0.000,,,,,7,0.321,0.001,342,12.608,0.000,,,
70,0,1048796,2149061,7965991,176532,1071469,24915.23,20,563826.6,304254750,,524389,20173.58,2218.396,1048796,34977.97,8189.536,,,
70,1,321,514.872,1.516,,,,,,,,,,,321,13.279,0.000,,,
70,2,288,482.908,2.611,,,,,,,,,,,288,11.593,0.000,,,
70,3,,,,,,,,,,,,,,,,,,,
70,4,161,299.751,0.838,,,,,,,,,,,161,10.426,0.000,,,
60,0,1048870,1960738,4031374,148507,898548.2,16940.59,21,533835.3,237655388,,524387,18926.23,14430.34,1048870,33447.39,5128.465,,,
60,1,337,685.490,11.852,2,47.945,646.524,,,,,3,0.104,0.000,337,13.226,0.000,,,
60,2,203,305.406,1.667,,,,,,,,,,,203,8.328,0.000,,,
60,3,,,,,,,,,,,,,,,,,,,
60,4,283,469.918,0.817,,,,,,,,,,,283,10.556,0.000,,,
50,0,1048869,1998954,1531287,158039,933693.3,55407.46,16,494581.5,336684089,,524433,18687.43,2094.089,1048869,32849.91,1052.323,,,
50,1,273,466.929,1.017,,,,,,,,,,,273,10.724,0.000,,,
50,2,202,326.043,2.244,,,,,,,,,,,202,7.880,0.000,,,
50,3,247,412.155,0.620,,,,,,,,,,,247,9.532,0.000,,,
50,4,224,400.944,1.324,,,,,,,,,,,224,8.119,0.000,,,
40,0,1048920,1947712,1621511,148524,875834.7,141393.4,14,511305.3,397770773,,524391,18547.74,14815.52,1048920,32994.08,1850.729,,,
40,1,70,160.739,20.184,2,40.866,415.526,,,,,16,1.035,0.006,70,3.150,0.001,,,
40,2,195,338.631,1.466,,,,,,,,,,,195,7.254,0.000,,,
40,3,179,300.640,1.145,,,,,,,,,,,179,7.298,0.000,,,
40,4,153,258.137,2.287,,,,,,,,,,,153,6.058,0.000,,,
30,0,1048806,1949974,18010870,148637,886921.4,15906.95,15,510199.9,373459133,,524414,18974.03,1558.882,1048806,32950.04,26313.80,,,
30,1,118,234.816,11.468,2,41.194,413.568,,,,,7,0.404,0.004,118,4.849,0.000,,,
30,2,198,345.049,1.288,,,,,,,,,,,198,7.760,0.000,,,
30,3,142,266.523,2.021,,,,,,,,,,,142,5.655,0.000,,,
30,4,107,233.367,0.856,,,,,,,,,,,107,5.257,0.000,,,
20,0,1048738,2011336,1507611,159497,935068.4,1226429,12,352174.4,50821512,,524391,18535.90,18026.70,1048738,33141.92,1371.111,,,
20,1,117,241.992,13.614,2,39.625,297.216,,,,,16,0.583,0.000,117,4.658,0.000,,,
20,2,195,330.571,3.296,3,25.775,23.666,,,,,25,1.038,0.000,195,7.664,0.000,,,
20,3,340,540.771,0.998,,,,,,,,2,0.098,0.000,340,14.278,0.000,,,
20,4,268,426.619,2.342,,,,,,,,,,,268,10.678,0.000,,,
10,0,1048925,1949571,6148474,143626,841041.4,9009.108,9,220992.2,63793729,,524380,18467.06,2962.217,1048925,34106.23,7166.929,,,
10,1,26,29.715,0.952,,,,,,,,,,,26,1.185,0.000,,,
10,2,111,149.143,0.335,,,,,,,,,,,111,4.256,0.000,,,
10,3,72,117.280,0.564,,,,,,,,,,,72,3.045,0.000,,,
10,4,126,239.386,5.636,,,,,,,,,,,126,4.684,0.001,,,
5,0,1048742,2035083,1531408,160070,928748.5,16118.53,2,24480.73,7027841,,524359,18308.79,4413.238,1048742,34119.96,1506.393,,,
5,1,,,,,,,,,,,,,,,,,,,
5,2,214,424.760,6.314,1,33.052,0.000,,,,,7,0.321,0.001,214,8.559,0.000,,,
5,3,93,141.119,1.643,,,,,,,,,,,93,3.725,0.000,,,
5,4,,,,,,,,,,,,,,,,,,,
