RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100844,0
90,152820,42843
80,165758,50320
70,184356,59256
60,173221,62994
50,267992,74160
40,1432626,156936
30,1636934,243465
20,1641602,245878
10,1791160,266843
5,2260327,318307
