RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,77,121.102,0.465,,,,,,,
100,1,79,99.980,0.462,,,,,,,
100,2,,,,,,,,,,
100,3,,,,,,,,,,
100,4,,,,,,,,,,
90,0,116,217.495,0.845,,,,,,,
90,1,72,110.340,0.832,,,,,,,
90,2,109,194.416,0.686,,,,,,,
90,3,72,129.341,0.678,,,,,,,
90,4,,,,,,,,,,
80,0,78,129.033,0.947,,,,,,,
80,1,4,10.567,1.535,,,,,,,
80,2,260,359.220,1.232,,,,,,,
80,3,,,,,,,,,,
80,4,77,102.897,0.754,,,,,,,
70,0,75,146.505,1.408,,,,,,,
70,1,5,13.799,1.521,,,,,,,
70,2,,,,,,,,,,
70,3,,,,,,,,,,
70,4,,,,,,,,,,
60,0,75,155.618,1.232,,,,,,,
60,1,,,,,,,,,,
60,2,118,186.458,0.743,,,,,,,
60,3,76,100.492,0.735,,,,,,,
60,4,85,137.873,0.689,,,,,,,
50,0,135,228.270,1.197,,,,,,,
50,1,91,134.408,1.052,,,,,,,
50,2,4,12.210,1.179,,,,,,,
50,3,111,198.671,0.823,,,,,,,
50,4,99,122.624,0.757,,,,,,,
40,0,77,148.510,1.251,,,,,,,
40,1,,,,,,,,,,
40,2,5,14.756,1.511,,,,,,,
40,3,13,23.659,1.753,,,,,,,
40,4,119,175.377,1.226,,,,,,,
30,0,5,10.672,1.141,,,,,,,
30,1,352,515.529,0.720,,,,,,,
30,2,127,186.239,0.385,,,,,,,
30,3,111,171.745,0.639,,,,,,,
30,4,41,45.818,1.417,,,,,,,
20,0,116,236.941,2.588,,,,,,,
20,1,92,93.791,0.787,,,,,,,
20,2,,,,,,,,,,
20,3,,,,,,,,,,
20,4,76,118.078,0.909,,,,,,,
10,0,242,405.241,0.673,,,,,,,
10,1,137,180.042,0.956,,,,,,,
10,2,269,380.549,0.679,,,,,,,
10,3,75,110.721,0.612,,,,,,,
10,4,,,,,,,,,,
5,0,112,190.435,0.578,,,,,,,
5,1,,,,,,,,,,
5,2,,,,,,,,,,
5,3,129,184.419,0.369,,,,,,,
5,4,,,,,,,,,,
