RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.49,0.11,0:03.60,0,100590,0,0
90,3.57,0.83,0:04.40,43025,109577,64106,46654
80,3.50,1.05,0:04.56,50736,113849,72239,55371
70,3.51,1.22,0:04.74,59395,124002,79761,64768
60,3.46,1.31,0:04.77,63565,114099,75531,70293
50,3.59,1.48,0:05.09,74239,170622,110460,87345
40,3.79,4.25,0:08.28,159335,1111538,649097,463711
30,3.81,5.93,0:10.14,257572,1124898,709203,777395
20,3.70,5.94,0:10.04,250964,1131509,709227,778504
10,3.83,6.29,0:10.57,264985,1243990,744091,857687
5,4.20,7.43,0:12.27,319392,1578230,817724,1231902
