RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1084,1446.611,1.466,2,17.917,8.607,,,,,8,17.413,36.418,1084,42.857,0.000,,,
100,1,629884,1128230,2813234,11977,556858.6,47193.30,,,,,109173,67274.74,2436802,629884,20862.62,2036.595,,,
100,2,579310,1075251,518940.3,11658,553258.6,26746.52,,,,,58432,65900.52,33441.18,579310,18036.29,1156.077,,,
100,3,577670,1075986,7753218,11756,556643.3,103469.0,,,,,56326,55340.17,36775.29,577670,18994.61,13596.51,,,
100,4,935,1334.884,3.377,,,,,,,,,,,935,34.689,0.000,,,
100,5,3392,3863.423,24.475,,,,,,,,,,,3392,145.591,0.002,,,
100,6,2945,4062.027,312.467,,,,,,,,,,,2945,143.841,21.783,,,
100,7,1639,2197.298,1.464,,,,1465,865858.6,7941750,,,,,1639,63.514,0.000,,,
100,8,1804,2614.077,2.496,,,,,,,,,,,1804,70.018,0.000,,,
100,9,1855,2439.240,1.788,,,,,,,,,,,1855,69.233,0.000,,,
100,10,584,819.669,2.102,,,,,,,,,,,584,25.408,0.000,,,
100,11,93,129.403,0.878,,,,,,,,,,,93,4.090,0.000,,,
100,12,480,673.597,2.079,,,,,,,,,,,480,23.766,0.000,,,
100,13,114,281.732,19.061,4,58.017,124.904,,,,,16,5.602,1.331,114,5.274,0.000,,,
100,14,675,921.219,1.458,,,,,,,,,,,675,26.414,0.000,,,
100,15,215,303.102,1.730,,,,,,,,,,,215,8.411,0.000,,,
100,16,2223,3103.686,21.320,,,,,,,,,,,2223,81.426,0.001,,,
100,17,972,1303.783,2.521,,,,,,,,,,,972,34.725,0.000,,,
100,18,1520,2266.330,4.045,4,30.500,2.354,,,,,19,0.691,0.000,1520,64.038,0.000,,,
100,19,1477,1952.755,1.922,1,12.782,0.000,,,,,2,0.044,0.000,1477,54.435,0.000,,,
90,0,1154,1531.763,2.946,1,16.812,0.000,,,,,2,0.040,0.000,1154,59.000,0.196,,,
90,1,1048800,7528185,29442901,130243,5918092,4342603,12,293176.1,762044796,,566719,743444.4,18794031,1048800,34358.80,13542.11,,,
90,2,1048944,7560695,5366144,130271,5947725,11050084,15,255232.3,387621240,,566656,753542.3,6435644,1048944,33776.16,4901.895,,,
90,3,1048768,7477069,3506707,129989,5858030,15712075,13,228268.5,208531108,,560477,617971.0,2608421,1048768,41343.92,4957.890,,,
90,4,8874,11520.96,117.152,,,,,,,,,,,8874,364.553,4.133,,,
90,5,5048,6564.007,11.743,,,,,,,,,,,5048,203.673,0.270,,,
90,6,5957,7815.945,75.051,,,,,,,,,,,5957,234.988,1.317,,,
90,7,789,1063.754,1.497,,,,16648,4076471,4541152,,,,,789,29.795,0.000,,,
90,8,2021,2876.616,2.361,2,22.005,0.053,,,,,10,7.527,5.081,2021,112.517,0.236,,,
90,9,2198,2967.778,17.234,,,,,,,,,,,2198,83.593,0.002,,,
90,10,8487,9571.414,121.081,,,,,,,,,,,8487,386.361,1.322,,,
90,11,177,281.333,0.709,,,,,,,,,,,177,8.218,0.000,,,
90,12,235,334.819,0.380,,,,,,,,,,,235,10.031,0.000,,,
90,13,336,796.657,21.082,7,91.236,78.299,,,,,63,95.387,45.655,336,18.326,0.000,,,
90,14,8600,11182.96,143.949,2,21.279,0.095,,,,,10,17.682,30.013,8600,341.445,4.277,,,
90,15,4285,5468.065,49.960,,,,,,,,,,,4285,200.092,1.896,,,
90,16,3857,4949.637,13.394,,,,,,,,,,,3857,142.962,0.001,,,
90,17,307,428.031,2.024,1,15.290,0.000,,,,,7,0.358,0.001,307,13.519,0.000,,,
90,18,2370,3103.171,5.905,,,,,,,,,,,2370,103.226,0.084,,,
90,19,2084,2807.462,219.955,,,,,,,,,,,2084,78.774,0.027,,,
80,0,8999,10067.75,117.506,,,,,,,,,,,8999,454.944,3.222,,,
80,1,1048914,7426919,19001.92,132314,5824134,16571692,30,546263.9,502929098,,567221,737577.0,4540364,1048914,35178.94,2782.300,,,
80,2,1049241,7421184,7279044,132472,5815256,2521446,28,547770.4,400231235,,567039,746702.9,5153220,1049241,33858.21,3726.115,,,
80,3,1048795,7358730,2251253,131601,5735107,6539347,26,435628.2,282202041,,561220,615272.7,54975229,1048795,43595.05,20390.59,,,
80,4,8190,10337.00,36.466,3,41.666,84.407,,,,,19,0.667,0.000,8190,333.885,1.420,,,
80,5,5078,6368.995,3554.450,2,21.315,32.361,,,,,7,0.279,0.000,5078,186.672,0.451,,,
80,6,4872,6317.163,17.470,,,,,,,,,,,4872,178.460,0.001,,,
80,7,345,447.303,1.156,,,,19218,4376647,2022313,,,,,345,12.835,0.000,,,
80,8,4668,6177.753,129.465,,,,,,,,,,,4668,171.823,0.013,,,
80,9,2690,3665.364,4.261,,,,,,,,,,,2690,100.080,0.000,,,
80,10,777,996.009,1.347,,,,,,,,,,,777,30.770,0.000,,,
80,11,163,239.102,0.634,,,,,,,,,,,163,7.533,0.000,,,
80,12,359,589.981,1.594,,,,,,,,,,,359,18.490,0.000,,,
80,13,296,633.840,8.196,5,56.216,65.471,,,,,33,31.126,12.284,296,14.651,0.000,,,
80,14,7616,9817.588,195.514,6,62.756,35.754,,,,,14,0.731,0.004,7616,306.685,1.531,,,
80,15,3875,4959.530,11.549,,,,,,,,,,,3875,144.213,0.001,,,
80,16,2003,2556.916,1.705,1,10.764,0.000,,,,,2,0.042,0.000,2003,75.507,0.000,,,
80,17,1642,1991.244,6.086,,,,,,,,,,,1642,68.665,0.000,,,
80,18,3912,5390.500,18.358,4,55.544,54.819,,,,,7,0.261,0.000,3912,143.085,0.001,,,
80,19,2267,2946.655,11.836,2,25.913,6.326,,,,,7,0.304,0.000,2267,83.933,0.001,,,
70,0,5393,6447.465,42.554,1,11.328,0.000,,,,,6,4.728,3.310,5393,266.007,1.321,,,
70,1,1048873,7228535,1658621,131442,5610530,3812245,43,779077.2,465005913,,567320,752899.2,3967229,1048873,34596.04,18326.69,,,
70,2,1048723,7246138,4505595,131662,5633841,38419779,44,774182.4,474887592,,567122,744401.6,5954496,1048723,35839.69,24723.83,,,
70,3,1049126,7100373,2155382,131864,5472496,4626037,37,669711.7,289155595,,560570,602216.6,8764952,1049126,43786.04,7682.101,,,
70,4,8495,10517.72,105.854,,,,,,,,,,,8495,428.772,3.271,,,
70,5,4496,6179.048,20.293,3,29.323,6.572,,,,,21,26.422,15.512,4496,180.712,0.328,,,
70,6,5096,6871.300,341.574,,,,,,,,,,,5096,204.845,6.268,,,
70,7,1345,1792.625,2.291,,,,17556,4752343,1536358,,,,,1345,50.321,0.000,,,
70,8,5587,7075.350,36.065,,,,,,,,,,,5587,209.060,0.005,,,
70,9,2552,3366.358,4.693,1,11.158,0.000,,,,,6,0.271,0.001,2552,112.635,0.252,,,
