TIME,RECV,XMIT
4,0,0
107,0,0
210,1172916,77320040
313,2191884,148713680
416,4245124,293277968
520,62586616,385902564
623,132683272,439209648
727,201691208,546180264
830,294986328,625730768
933,429538876,705491832
1036,524626328,785075804
1140,622069364,859958180
1243,748616968,953793008
1346,834729776,1019247004
1450,964765860,1115188360
1553,1047688800,1190445600
1656,1170785828,1293479148
1759,1259554876,1354999996
1863,1360707520,1437506916
1966,1469978240,1533107244
2069,1561228932,1595868296
2173,1684892172,1690038236
2276,1767479060,1759539532
2379,1893763984,1867481512
2482,1976811740,1928291120
2586,2086402804,2017009036
2689,2183943764,2106454776
2792,2277908616,2174344904
2896,2396862240,2265608120
2999,2478923056,2335610604
3102,2605349928,2442261604
3206,2688448924,2504108096
3309,2801963320,2596515236
3412,2915610384,2694269156
3515,3011152924,2766929224
