RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99436,74962.02,17582.74,,,,,,,6503.207,,,
100,1,1611,2500.652,278.006,,,,,,,1088.649,,,
100,2,194,374.622,3.018,,,,,,,,,,
100,3,985,1177.576,7.865,,,,,,,,,,
100,4,883,1186.788,2.600,,,,,,,,,,
90,0,115945,157204.7,81417.46,151,5100.678,2890.562,1,14664.36,0.000,26399.72,22542,35102.96,5466.676
90,1,26041,107741.7,20259.80,805,6775.647,27.702,,,,23160.26,32489,47621.79,9812.155
90,2,284,462.056,1.424,,,,,,,,,,
90,3,110,142.106,2.550,,,,,,,,,,
90,4,1977,2865.311,1.924,6,45.058,2.648,,,,,8,0.408,0.000
80,0,121123,166145.5,116537.4,267,6078.895,1574.387,2,36799.89,6565720,29361.03,27535,35356.25,4925.047
80,1,33209,127915.3,34511.55,2013,19402.72,53.703,,,,25498.28,37174,49298.53,14638.67
80,2,416,588.863,0.639,,,,,,,,,,
80,3,1146,1683.027,3.986,17,152.508,20.895,,,,,17,0.775,0.000
80,4,642,841.956,3.239,9,85.609,23.643,,,,,10,0.456,0.000
70,0,126402,162868.0,6533068,178,3845.145,2150.152,4,61974.03,4001155,32671.73,30994,25084.24,2837.754
70,1,39497,144132.0,168704.0,3433,29887.78,148.083,,,,28877.59,42110,46346.74,15185.57
70,2,199,487.830,7.006,16,125.498,11.198,,,,,16,0.704,0.000
70,3,917,1171.720,2.535,1,12.927,0.000,,,,,1,0.037,0.000
70,4,400,484.877,0.524,,,,,,,,,,
60,0,129978,171193.0,206791.4,78,3715.732,5718.529,4,69817.68,13564701,36456.12,34290,23502.23,2708.518
60,1,46924,156778.9,64180.75,4761,37230.66,395.240,,,,31336.09,46942,44041.92,282725.9
60,2,445,635.438,0.673,,,,,,,,,,
60,3,1917,2659.876,1.342,1,14.810,0.000,,,,,1,0.060,0.000
60,4,1451,1744.655,0.970,,,,,,,,,,
50,0,166903,332502.8,250892.9,14670,134941.0,52375.82,4,56724.60,10095234,40420.42,52715,23858.42,4665.978
50,1,81764,295018.3,187522.7,18014,154191.9,6043.733,,,,36228.41,65714,41158.28,37314.19
50,2,379,683.677,2.858,,,,,,,,,,
50,3,1749,2276.630,1.450,1,14.806,0.000,,,,,2,0.111,0.000
50,4,944,1177.121,1.291,,,,,,,,,,
40,0,649041,831814.9,3130800,1471,27075.00,594.590,4,70607.68,15094168,274888.6,309982,33262.69,67196.56
40,1,439109,663593.1,2618727,697,15337.41,460.132,,,,231340.1,261532,69340.67,274203.3
40,2,178,397.952,1.586,,,,,,,,,,
40,3,56,68.602,0.251,2,120.890,70.805,,,,,2,0.154,0.000
40,4,2312,3381.519,14.951,15,121.984,11.839,,,,,15,0.670,0.000
30,0,744285,1109798,75409.09,2557,61553.46,1556.124,4,58729.37,6234871,377952.0,377275,66157.54,417733.2
30,1,611215,1002720,5789821,3410,82599.72,1564.012,,,,358423.1,348983,64547.46,669564.5
30,2,156,389.871,1.441,,,,,,,,,,
30,3,1532,2310.213,4.047,2,102.856,507.083,,,,,2,0.107,0.000
30,4,654,860.111,1.462,,,,,,,,,,
20,0,750908,1135343,11580393,196,6072.413,2514.906,4,66049.51,1670022,406068.1,390098,84474.54,339931.3
20,1,630087,994158.5,3950898,155,4387.749,494.550,,,,385907.3,358817,66942.40,121981.3
20,2,278,631.406,4.584,16,125.293,8.554,,,,,16,0.676,0.000
20,3,2398,3590.573,4.731,2,71.983,1.998,,,,,2,0.092,0.000
20,4,1076,1434.490,2.204,,,,,,,,,,
10,0,752982,1200852,376927.2,95,3934.120,4613.986,7,69230.37,2557549,435889.0,393803,87765.80,155990.8
10,1,630080,1054743,4452310,2,173.768,2062.232,,,,417528.9,358793,66008.94,118082.1
10,2,868,1325.451,4.107,16,113.443,2.110,,,,,16,0.714,0.000
10,3,1949,2819.395,2.132,2,61.189,7.384,,,,,2,0.182,0.000
10,4,1289,1675.015,2.454,,,,,,,,,,
5,0,754945,1283003,1295688,754,37721.22,3079.933,28,67298.06,388209.8,477701.6,395368,85814.05,1556401
5,1,634730,1152430,24743349,2964,53524.54,26863.30,,,,454341.0,360100,52102.35,206580.1
5,2,476,850.047,1.758,,,,,,,,,,
5,3,537,806.700,1.597,1,34.056,0.000,,,,,1,0.068,0.000
5,4,4088,4386.519,28.209,,,,,,,,,,
