RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.49,0.12,0:03.62,0,100590,0,0
90,3.56,0.33,0:03.91,3142,145178,51477,45212
80,3.60,0.39,0:04.00,3059,159701,66091,54087
70,3.57,0.43,0:04.01,2176,164095,70644,62604
60,3.54,0.43,0:03.98,924,167362,70752,69004
50,3.60,0.54,0:04.15,4871,209320,94023,78158
40,4.00,1.99,0:06.03,22437,1224682,614748,297464
30,4.01,2.08,0:06.13,428,1382051,708963,768684
20,4.14,2.00,0:06.20,31,1382482,709242,776250
10,4.08,2.93,0:07.06,42321,1434114,743023,821366
5,4.09,3.63,0:07.76,44004,1860044,821744,1187322
