RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,6.57,0.98,0:07.56,49,678218,1815,1178
90,6.55,1.06,0:07.63,30,689365,72288,24510
80,6.60,1.05,0:07.66,26,689370,152275,24078
70,6.61,1.28,0:07.92,94,689388,286899,47277
60,6.57,1.97,0:08.58,20999,704595,482432,162224
50,6.67,2.18,0:08.97,11687,729092,675748,327144
40,6.88,2.60,0:09.71,12304,785296,876934,612697
30,6.84,3.32,0:10.71,36475,873079,1120755,1009992
20,7.02,3.16,0:10.96,2092,956789,1311094,1159032
10,7.24,3.35,0:11.25,3808,1024967,1416799,1475328
5,8.11,3.77,0:12.67,9625,1129860,1612875,1610879
