RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,679822,868811.3,112635.7,29,433.309,207.530,,,,46494.33
100,1,1123,1872.310,2.858,16,118.906,49.973,,,,
100,2,568,1115.748,5.947,30,180.293,3.280,,,,
100,3,576,908.499,1.118,,,,,,,
100,4,372,603.297,2.152,,,,,,,
90,0,689407,846897.6,1655941,30,445.933,191.171,,,,53511.47
90,1,1089,1624.569,1.496,,,,,,,
90,2,848,1351.105,2.836,,,,,,,
90,3,807,1263.077,3.034,,,,,,,
90,4,826,1262.654,1.873,,,,,,,
80,0,697133,870263.2,582242.7,299,6188.894,130.402,1,16306.94,0.000,55077.34
80,1,1044,1755.114,2.200,16,99.528,2.077,,,,
80,2,1018,1710.912,4.396,34,239.653,27.053,,,,
80,3,625,938.124,1.843,,,,,,,
80,4,629,994.242,1.203,,,,,,,
70,0,715261,918281.7,385078.2,820,16140.33,134.470,6,103649.1,13832604,66988.47
70,1,819,1325.630,1.570,,,,,,,
70,2,786,1315.783,4.949,,,,,,,
70,3,556,832.856,1.446,,,,,,,
70,4,726,1102.111,1.162,,,,,,,
60,0,779143,1183589,1118084,14262,153076.7,9559.851,4,153925.3,644207263,110404.3
60,1,957,1478.754,1.043,,,,,,,
60,2,548,813.156,1.470,,,,,,,
60,3,403,631.198,1.223,,,,,,,
60,4,485,812.671,1.968,,,,,,,
50,0,908507,1310959,2408132,5923,74247.21,5177.434,10,198676.4,79623166,192330.1
50,1,748,1275.901,2.602,,,,,,,
50,2,473,754.315,2.620,,,,,,,
50,3,470,679.745,2.324,,,,,,,
50,4,417,705.264,5.113,,,,,,,
40,0,1039487,1577144,907132256,7267,84512.18,3579.139,10,187779.8,106739754,335440.9
40,1,447,707.160,1.110,,,,,,,
40,2,512,801.183,3.940,,,,,,,
40,3,554,1058.560,7.214,31,246.302,40.577,,,,
40,4,629,1022.450,4.758,3,47.820,283.553,,,,
30,0,1174618,1882826,2529880,16021,127270.2,3134.309,8,190494.4,289784562,476149.6
30,1,612,960.342,1.045,,,,,,,
30,2,574,871.753,1.126,,,,,,,
30,3,439,729.927,12.337,,,,,,,
30,4,586,965.952,3.692,,,,,,,
20,0,1267571,2015769,26944584,2577,31005.75,251.714,9,164287.9,72561150,602896.2
20,1,767,1370.534,3.544,16,116.276,43.726,,,,
20,2,603,1056.656,11.247,9,91.607,89.259,,,,
20,3,394,716.251,8.337,35,228.638,10.516,,,,
20,4,577,859.414,1.220,,,,,,,
10,0,1374484,2286445,3038245,1818,20260.47,87.274,12,127057.2,5520656,745190.1
10,1,995,1641.761,4.880,,,,,,,
10,2,533,761.612,2.306,,,,,,,
10,3,512,788.956,1.212,,,,,,,
10,4,339,530.945,4.992,,,,,,,
5,0,1462092,2496435,480576.5,4363,44688.63,595.937,10,72842.67,7673826,834209.3
5,1,251,404.442,1.998,,,,,,,
5,2,397,584.020,1.120,,,,,,,
5,3,300,494.605,3.964,,,,,,,
5,4,253,446.738,6.200,9,76.632,81.910,,,,
