RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.62,0.75,0:06.38,127,678695,1516,646
90,5.62,0.82,0:06.45,1527,687871,54656,13474
80,5.59,1.01,0:06.61,2359,690953,149422,16073
70,5.68,1.29,0:06.99,9720,704828,203687,32262
60,5.66,2.09,0:07.77,44686,734341,307066,77026
50,5.73,2.89,0:08.64,74905,813202,369046,147875
40,5.92,3.97,0:09.92,131561,891458,499071,310439
30,5.72,5.21,0:11.01,189814,974327,557422,466112
20,5.87,5.36,0:11.40,190692,1065953,669604,594749
10,6.27,5.91,0:12.44,241611,1130983,712674,756885
5,6.91,5.98,0:13.20,236384,1205635,771480,844982
