RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.61,0.71,0:06.32,80,677986,716,541
90,5.62,0.80,0:06.43,1512,687886,38522,11596
80,5.64,0.81,0:06.46,1427,687974,81356,11581
70,5.70,0.93,0:06.64,5678,694506,155044,26406
60,5.79,1.41,0:07.21,44804,717515,243792,87244
50,5.72,2.06,0:07.83,74557,769861,345641,172197
40,5.94,2.55,0:08.55,124802,848824,433724,301828
30,5.85,3.75,0:09.76,208873,954250,560433,495573
20,6.00,3.84,0:10.15,202953,1029984,653921,607123
10,6.11,4.60,0:11.07,267402,1104089,709568,771243
5,7.08,4.35,0:11.83,243747,1217660,778085,857173
