RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100842,0
90,142474,38331
80,153073,50264
70,198613,74310
60,217817,85716
50,246234,91391
40,1291639,164237
30,1600196,246083
20,1610882,245187
10,1670676,262568
5,2219515,328049
