RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104814,80672.90,3672.927,,,,,,,6334.461,,,
100,1,1284,1656.524,1.537,,,,,,,,,,
100,2,412,586.932,1.948,,,,,,,,,,
100,3,887,1089.686,2.810,,,,,,,,,,
100,4,793,1037.948,4.528,,,,,,,,,,
90,0,126233,149435.8,536218.4,5099,42840.34,8814.734,1,13716.21,0.000,15498.32,18862,635.019,0.567
90,1,1744,2131.067,1.215,,,,,,,,,,
90,2,742,1063.482,1.228,,,,,,,,,,
90,3,1827,2330.869,1.638,,,,,,,,,,
90,4,1139,1636.189,6.982,9,71.307,6.130,,,,,9,0.395,0.000
80,0,160874,200944.5,157008.9,4078,34955.66,492.313,2,29916.67,186640.3,42077.44,53445,1931.593,2027.944
80,1,3796,4046.432,60.140,,,,,,,,,,
80,2,958,1201.402,1.653,,,,,,,,,,
80,3,2519,3244.998,8.347,8,59.546,2.232,,,,,8,0.334,0.000
80,4,1328,1676.432,1.591,,,,,,,,,,
70,0,177210,233020.4,260082.6,4771,40978.08,1939.637,3,50866.55,2688974,54556.49,69720,2511.283,142.506
70,1,1483,1910.840,3.366,,,,,,,,,,
70,2,334,569.140,1.301,,,,,,,,,,
70,3,1163,1383.803,3.271,,,,,,,,,,
70,4,815,1078.778,2.588,,,,,,,,,,
60,0,180994,238424.6,948495.1,3627,32465.68,10021.92,4,67914.08,16499936,57554.37,73557,6913.726,12531.79
60,1,1285,1596.824,1.212,,,,,,,,,,
60,2,312,519.816,1.877,,,,,,,,,,
60,3,2241,2758.383,17.582,,,,,,,,,,
60,4,850,1136.200,3.852,,,,,,,,,,
50,0,212373,352563.3,1786463,15647,123139.5,1923.732,4,54244.94,23525457,59926.82,89189,7419.915,159917.3
50,1,1826,2331.995,2.559,,,,,,,,,,
50,2,569,846.098,3.612,,,,,,,,,,
50,3,1644,2314.193,2.319,8,60.958,2.572,,,,,8,0.333,0.000
50,4,873,1062.003,1.046,,,,,,,,,,
40,0,491239,1041895,2730757,66403,561885.8,75398.38,4,56075.16,21384736,128514.7,237382,18375.76,25488768
40,1,2088,2982.844,186.065,,,,,,,,,,
40,2,1004,1455.683,2.120,,,,,,,,,,
40,3,3050,4192.664,26.584,,,,,,,,,,
40,4,1494,1878.039,2.218,,,,,,,,,,
30,0,1290540,1552371,1294033,20980,224764.7,32995.33,3,51291.71,9244001,459659.8,669129,32645.33,124852.4
30,1,2120,2613.977,32.579,,,,,,,,,,
30,2,558,906.042,2.676,,,,,,,,,,
30,3,3142,4130.167,11.444,,,,,,,,,,
30,4,1555,1996.221,1.312,,,,,,,,,,
20,0,1328818,1704206,20823554,33044,303999.4,93664.83,4,68320.98,1625769,481416.8,696171,41197.17,1865518
20,1,2518,3210.561,6.956,8,66.368,2.315,,,,,8,0.380,0.000
20,2,415,743.789,0.586,,,,,,,,,,
20,3,3461,5074.282,8.092,,,,,,,,,,
20,4,1908,2472.478,1.883,,,,,,,,,,
10,0,2663739,3237191,6554388,37768,298826.0,134560.3,6,65255.62,5551850,1072153,1514768,102205.2,1183662
10,1,3433,4386.780,7.418,,,,,,,,,,
10,2,1245,1808.959,2.194,,,,,,,,,,
10,3,5114,7703.045,165.445,8,61.025,5.567,,,,,8,0.315,0.000
10,4,2716,3514.060,5.331,,,,,,,,,,
5,0,2665941,3218321,4368268,36692,270669.3,19653.37,23,58509.36,399241.3,1096478,1514751,87741.58,809924.9
5,1,1930,2387.010,2.140,,,,,,,,,,
5,2,507,1001.909,3.993,,,,,,,,,,
5,3,3953,5851.666,13.421,,,,,,,,,,
5,4,2447,3097.932,7.536,,,,,,,,,,
