RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786602,2658949,11235356,217227,2085819,989653.9,,,,48859.39,262154,9933.416,3745.987
100,1,1527,2023.123,3.230,,,,,,,,,,
100,2,504,815.917,2.051,,,,,,,,,,
100,3,2053,2875.120,2.897,,,,,,,,,,
100,4,682,864.097,2.058,,,,,,,,,,
90,0,786564,1212193,24019771,8,153.031,161.286,,,,215079.4,315571,378402.7,2017260
90,1,1749,2244.179,2.054,,,,,,,,,,
90,2,365,743.859,6.657,16,115.484,5.214,,,,,16,0.567,0.000
90,3,996,1420.443,1.160,,,,,,,,,,
90,4,873,1093.042,2.059,,,,,,,,,,
80,0,786622,1262791,9491828,8,211.144,28.767,,,,223201.3,324256,407624.2,4004070
80,1,1722,2383.887,2.068,,,,,,,,,,
80,2,602,950.868,3.254,,,,,,,,,,
80,3,1820,2607.800,2.476,,,,,,,,,,
80,4,2027,2610.752,2.460,,,,,,,,,,
70,0,786629,1280106,3849041,12,264.391,109.998,,,,227528.0,325292,414680.5,912430.7
70,1,1761,2458.642,2.110,,,,,,,,,,
70,2,431,649.536,1.214,,,,,,,,,,
70,3,1870,2626.439,1.403,8,63.209,3.118,,,,,9,0.333,0.000
70,4,1185,1548.932,2.233,,,,,,,,,,
60,0,997938,1988420,18954830,1897,29119.73,243.875,,,,361549.1,616102,768946.7,19529221
60,1,4488,4919.050,49.512,,,,,,,,,,
60,2,533,802.206,1.499,,,,,,,,,,
60,3,2543,3830.260,6.161,16,120.424,6.797,,,,,16,0.815,0.000
60,4,2305,2924.648,9.964,,,,,,,,,,
50,0,1048727,2097311,8249301,189,3133.914,510.284,,,,384936.3,690812,849840.8,3705496
50,1,1022,1200.476,1.345,,,,,,,,,,
50,2,567,904.396,0.658,,,,,,,,,,
50,3,4545,5591.425,51.270,,,,,,,,,,
50,4,2312,2967.548,10.216,16,136.654,21.593,,,,,16,0.713,0.000
40,0,1048759,2064495,28500275,35,847.620,212.693,,,,388930.2,698277,811726.6,1809623
40,1,1238,1542.942,2.094,,,,,,,,,,
40,2,360,791.843,5.195,,,,,,,,,,
40,3,1293,1932.666,2.565,,,,,,,,,,
40,4,4672,5166.065,417.231,,,,,,,,,,
30,0,1048919,2015555,10281299,14,254.114,119.954,,,,381580.5,696136,767108.4,1589852
30,1,966,1274.559,2.084,,,,,,,,,,
30,2,348,639.632,3.257,,,,,,,,,,
30,3,4517,6027.638,122.811,,,,,,,,,,
30,4,1687,2143.123,2.040,,,,,,,,,,
20,0,1048849,1983920,28953519,20,200.718,49.971,,,,380404.4,697623,741619.5,2907810
20,1,703,1063.212,4.059,16,111.656,3.745,,,,,16,0.611,0.000
20,2,341,639.449,3.319,,,,,,,,,,
20,3,3527,5335.513,6.471,,,,,,,,,,
20,4,2060,2475.698,1.648,,,,,,,,,,
10,0,1048834,1947169,2059705,17,301.134,253.049,,,,376974.1,699530,714867.4,1039851
10,1,1703,2033.968,2.468,,,,,,,,,,
10,2,310,665.023,5.289,,,,,,,,,,
10,3,135,146.757,0.310,,,,,,,,,,
10,4,2460,3427.029,9.532,,,,,,,,,,
5,0,1048807,1927078,2182679,52,478.617,37.863,,,,377965.0,698926,687082.7,14220513
5,1,1450,1901.212,2.808,,,,,,,,,,
5,2,333,604.094,2.206,,,,,,,,,,
5,3,4713,5627.770,237.516,,,,,,,,,,
5,4,2586,3228.339,5.313,,,,,,,,,,
