RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100515,76296.31,1860.415,,,,,,,6337.080,,,
100,1,1593,1947.902,1.069,,,,,,,,,,
100,2,517,572.121,1.125,,,,,,,,,,
100,3,1422,1575.121,0.585,,,,,,,,,,
100,4,1383,1641.836,2.501,,,,,,,,,,
90,0,141712,200988.6,181064.9,930,11095.00,383.358,1,15439.73,0.000,34472.21,49094,45165.83,119873.4
90,1,1499,1944.979,2.611,,,,,,,,,,
90,2,302,514.715,2.315,,,,,,,,,,
90,3,1702,2118.133,2.533,,,,,,,,,,
90,4,868,940.494,2.798,,,,,,,,,,
80,0,157404,251038.0,308580.8,4068,40488.35,591.246,2,39790.56,44617661,42724.76,61084,45093.38,29611.80
80,1,1502,1941.520,1.776,,,,,,,,,,
80,2,466,685.944,1.666,,,,,,,,,,
80,3,2028,2612.943,5.353,16,117.403,3.709,,,,,16,0.593,0.000
80,4,1466,1920.666,2.697,,,,,,,,,,
70,0,167419,269329.7,222528.9,4365,38368.10,981.063,3,54438.51,5241955,51437.07,70395,43784.07,37243.11
70,1,1954,2622.448,2.268,,,,,,,,,,
70,2,752,1074.591,1.861,8,60.565,2.530,,,,,8,0.329,0.000
70,3,2309,3004.773,12.165,,,,,,,,,,
70,4,1147,1594.085,2.530,16,114.320,1.804,,,,,16,0.625,0.000
60,0,178627,292690.3,8906612,6390,49491.12,546.983,4,64266.92,3140161,54423.80,79814,46894.94,222704.0
60,1,1763,2317.672,2.293,,,,,,,,,,
60,2,217,424.273,1.816,,,,,,,,,,
60,3,1862,2402.785,2.772,,,,,,,,,,
60,4,528,656.613,3.332,,,,,,,,,,
50,0,246337,576773.5,928290.8,32462,289614.9,36587.98,4,59321.10,5117907,60863.98,115654,45354.29,181903.5
50,1,2152,2891.413,34.429,35,245.162,4.879,,,,,35,1.366,0.000
50,2,142,366.927,3.813,,,,,,,,,,
50,3,2340,2895.732,8.612,,,,,,,,,,
50,4,1457,1787.467,1.313,,,,,,,,,,
40,0,1122546,1587664,1058767,15572,190879.9,35040.61,4,66541.89,4485038,424587.5,599987,162252.2,2459950
40,1,1088,1356.628,1.509,,,,,,,,,,
40,2,222,546.895,2.388,1,12.806,0.000,,,,,2,0.091,0.000
40,3,1842,2618.654,2.053,,,,,,,,,,
40,4,1112,1356.317,1.077,,,,,,,,,,
30,0,1382142,1937729,2253674,2529,76201.93,2989.165,4,72994.13,13358654,563280.6,773099,283164.2,2527173
30,1,2580,3357.718,7.530,,,,,,,,,,
30,2,674,1188.313,2.558,17,145.457,41.988,,,,,18,0.729,0.000
30,3,1226,1548.621,2.962,,,,,,,,,,
30,4,56,75.203,0.282,,,,,,,,,,
20,0,1382794,1870560,1368158,32,2197.921,8259.797,4,73345.46,7884234,564468.9,776282,303814.9,1858190
20,1,3353,4093.110,6.041,,,,,,,,,,
20,2,292,662.546,2.998,1,23.463,0.000,,,,,1,0.056,0.000
20,3,3640,5259.646,525.679,,,,,,,,,,
20,4,897,1355.249,2.800,16,128.588,18.597,,,,,16,0.603,0.000
10,0,1393630,1882003,1896991,3806,46033.30,3617.265,7,70557.90,4789972,565638.8,779761,259119.3,5841097
10,1,1919,2449.620,2.250,,,,,,,,,,
10,2,570,970.486,2.583,10,82.081,6.266,,,,,10,0.425,0.000
10,3,2691,3937.610,7.945,,,,,,,,,,
10,4,797,1044.499,1.631,,,,,,,,,,
5,0,1895185,3073491,4164474,74334,687017.1,221837.7,28,66881.73,386159.1,799052.3,1212084,258199.6,4464589
5,1,7009,7214.459,162.912,,,,,,,,,,
5,2,1094,1595.370,1.815,2,61.512,3.421,,,,,2,0.104,0.000
5,3,4262,6376.597,39.292,,,,,,,,,,
5,4,2913,3865.737,5.962,,,,,,,,,,
