RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.49,0.13,0:03.63,0,100590,0,0
90,3.54,0.26,0:03.84,930,140857,44524,42406
80,3.58,0.29,0:03.91,4068,153340,60363,55137
70,3.52,0.38,0:03.93,4365,162924,74246,66351
60,3.60,0.37,0:04.00,6382,172161,77871,75480
50,3.63,0.67,0:04.34,32462,213950,112534,107809
40,3.86,1.89,0:05.86,15572,1106766,555642,586625
30,3.91,2.22,0:06.31,2529,1379619,708794,762826
20,4.04,2.01,0:06.25,32,1382707,709363,776527
10,4.07,2.11,0:06.35,3806,1389636,714411,780581
5,4.04,3.63,0:07.82,74334,1820853,822711,1234173
