RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.09,0:01.59,0,100476,0,0
90,4.11,0.77,0:01.94,36440,105618,50516,39419
80,4.12,0.87,0:01.94,51258,104762,70546,55443
70,4.25,0.92,0:02.02,61960,109637,77016,67080
60,4.15,0.93,0:02.00,65595,104237,73095,71002
50,4.69,1.20,0:02.28,91084,148490,108492,102880
40,5.56,4.22,0:03.77,176962,839805,513572,451345
30,5.11,6.73,0:04.71,261462,1055186,673181,741580
20,5.21,6.76,0:04.82,276383,1099836,707816,793418
10,5.10,6.89,0:04.94,286577,1096147,709700,796866
5,5.72,7.40,0:05.39,297234,1123447,724561,812773
