RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.29,0.65,0:02.95,599,609887,91323,3515
90,2.16,3.99,0:06.16,130461,918331,565258,542473
80,2.11,4.13,0:06.26,138332,910463,565611,563014
70,2.14,4.01,0:06.19,135656,913143,565608,563012
60,2.17,4.32,0:06.51,165715,883089,565614,563021
50,2.18,4.18,0:06.39,140063,908743,565612,563035
40,2.23,3.83,0:06.10,141348,907459,565621,563049
30,2.24,3.67,0:05.95,138475,910335,565611,563042
20,2.34,3.73,0:06.09,147543,901269,565620,563047
10,2.28,3.57,0:05.88,142971,905844,565621,563057
5,2.27,3.45,0:05.75,140515,908301,565618,563066
