RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.54,0.86,0:06.40,29,678277,993,674
90,5.63,0.83,0:06.47,32,689366,39467,11264
80,5.62,0.89,0:06.52,25,689376,82735,11152
70,5.74,0.95,0:06.71,79,700109,156409,24202
60,5.83,1.35,0:07.20,22280,741733,245104,83895
50,5.81,1.61,0:07.44,11312,833671,346775,163447
40,5.88,1.83,0:07.78,12239,973370,445670,302229
30,5.95,2.32,0:08.40,22788,1140299,560589,497237
20,6.12,2.17,0:08.48,2420,1224875,653132,584493
10,6.21,2.59,0:08.95,4538,1371513,713979,739977
5,7.04,2.67,0:09.84,5796,1444261,775763,808150
