RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,893966,32603
90,893046,32750
80,898038,32785
70,896234,32787
60,1086270,84817
50,1136153,90516
40,1110425,97885
30,1049076,524352
20,1049066,524349
10,1049090,524330
5,1137046,97992
