RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.98,0.12,0:01.62,0,100476,0,0
90,4.09,0.58,0:01.86,186,146913,50597,44078
80,4.18,0.37,0:01.88,256,158993,65697,52334
70,4.11,0.54,0:01.93,438,165738,70686,62469
60,4.21,0.49,0:01.93,203,168638,70987,68707
50,4.50,0.63,0:02.07,4826,218350,99047,79453
40,5.69,3.19,0:03.35,17199,1067477,535452,276666
30,4.72,7.29,0:04.54,4834,1383881,706110,752707
20,4.78,7.24,0:04.58,11066,1420697,723765,777629
10,11.55,7.86,0:07.16,228480,1205903,720737,797680
5,5.75,5.70,0:04.62,30473,1497525,742445,846323
