RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.11,0:02.13,0,100521,0,0
90,4.00,0.82,0:02.63,38147,109935,55713,45666
80,3.98,1.06,0:02.76,48125,112329,70639,53215
70,3.96,1.33,0:02.92,58792,125725,80551,65309
60,3.98,1.31,0:02.90,62877,107629,72076,69038
50,4.20,1.56,0:03.14,71789,182441,115283,89067
40,5.00,4.42,0:05.07,152902,1019779,592800,368280
30,5.26,6.14,0:06.36,233565,1076598,670920,740375
20,4.25,7.00,0:06.42,259197,1122163,708389,791926
10,4.61,6.70,0:06.43,252597,1129903,709605,801286
5,5.44,6.73,0:06.98,272962,1126113,721054,800784
