RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,720892,754
90,904096,32854
80,903633,32846
70,903202,32811
60,1072702,159522
50,1114728,227928
40,1088321,344371
30,1114454,245947
20,1108387,246663
10,1116976,286109
5,1085648,363436
