RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1446031,1185872,301017.7,,,,,,,87956.16,,,,1446031,203977.3,36361.39,10790.53,,730.355
100,1,2351,3278.854,10.103,,,,,,,,,,,2351,81.179,0.003,,,
100,2,530,857.154,1.451,,,,,,,,,,,530,30.772,0.001,,,
100,3,2637,3358.542,8.594,,,,,,,,,,,2637,94.176,0.000,,,
100,4,2186,2922.872,24.790,,,,,,,,,,,2186,93.792,1.037,,,
90,0,1451852,1249462,1255840,3225,22513.22,17.808,3,46093.42,84826.81,92556.21,3225,462.040,237.592,1451852,211467.8,422642.6,11410.63,1142.173,1252.304
90,1,756,970.074,1.440,,,,,,,,,,,756,28.061,0.001,,,
90,2,558,1016.890,1.776,,,,,,,,,,,558,37.476,0.002,,,
90,3,5496,7222.062,2187.134,,,,,,,,,,,5496,303.481,52.460,,,
90,4,1953,3037.875,3.174,35,256.030,5.894,,,,,35,1.196,0.000,1953,70.096,0.000,,11.522,
80,0,1451935,1265118,1497150,3233,22706.18,20.767,11,188929.5,32150081,94066.96,3233,117.964,0.000,1451935,213924.7,949409.8,11959.88,1110.136,1792.593
80,1,1750,2458.975,2.964,,,,,,,,,,,1750,61.055,0.000,,,
80,2,201,534.607,4.365,,,,,,,,,,,201,21.830,0.002,,,
80,3,1202,1685.437,1.792,,,,,,,,,,,1202,48.657,0.000,,,
80,4,1692,2351.247,3.450,,,,,,,,,,,1692,61.378,0.000,,,
70,0,1674102,2074171,2945353,57854,530934.4,153374.2,29,469651.8,21874991,163381.8,142340,47415.11,691401.4,1674102,304886.8,900292.4,67467.22,52814.18,1595.140
70,1,1353,2113.085,3.856,16,114.504,2.490,,,,,16,0.508,0.000,1353,61.329,0.169,,8.777,
70,2,939,1525.551,1.629,,,,,,,,,,,939,48.486,0.001,,,
70,3,3911,5492.631,13.299,,,,,,,,,,,3911,176.445,0.774,,,
70,4,3317,4396.340,8.321,,,,,,,,,,,3317,114.603,0.001,,,
60,0,2297778,4103103,1359430,176471,1682134,559907.9,42,677241.5,12435959,372718.8,537485,220113.5,4574951,2297778,574837.8,1274525,237600.1,169903.1,1763.274
60,1,2772,3955.720,7.149,33,242.266,6.408,,,,,33,1.273,0.000,2772,99.520,0.000,,12.202,
60,2,503,1132.944,3.614,,,,,,,,,,,503,43.763,0.002,,,
60,3,2357,3277.635,10.448,,,,,,,,,,,2357,99.108,0.001,,,
60,4,9027,11470.36,160.419,,,,,,,,,,,9027,445.396,2.983,,,
50,0,2949031,6669572,3004685,271273,2630856,1444477,51,820541.4,20894399,849900.7,1344023,626630.6,2494565,2949031,1114774,31342977,671159.1,430097.8,2812.755
50,1,2275,3004.221,9.842,,,,,,,,,,,2275,82.784,0.002,,,
50,2,692,1453.095,1.940,,,,,,,,,,,692,59.120,0.002,,,
50,3,11056,15175.55,821.379,32,213.461,0.760,,,,,32,1.080,0.000,11056,815.021,313.857,,11.644,
50,4,5855,8467.440,15.503,,,,,,,,,,,5855,221.093,0.352,,,
40,0,7285637,18980824,4527082,395923,5357862,7832803,61,898017.6,14239838,3429506,4910006,3366400,171956322,7285637,4118477,823850.5,2966976,1646294,8456.431
40,1,10715,15465.27,59.744,,,,,,,,,,,10715,401.561,1.552,,,
40,2,4198,6254.528,74.374,,,,,,,,,,,4198,206.272,0.052,,,
40,3,18976,29218.74,161.364,,,,,,,,,,,18976,962.726,7.338,,,
40,4,11627,15174.31,108.905,,,,,,,,,,,11627,439.690,2.772,,,
30,0,8751639,23755709,4451701,284970,3659180,3444441,22,348775.1,20158957,5430487,8333200,5633753,2774535,8751639,6259605,3983721,4865095,2588941,6443.966
30,1,13975,19670.97,153.282,,,,,,,,,,,13975,503.159,1.646,,,
30,2,5898,8200.908,78.269,,,,,,,,,,,5898,269.438,0.088,,,
30,3,23527,36532.03,204.287,,,,,,,,,,,23527,1135.694,1.880,,,
30,4,10088,13077.89,51.705,,,,,,,,,,,10088,364.606,0.232,,,
20,0,9812140,25636644,5778907,147886,1583216,13422175,32,553293.3,20838754,6717512,10359099,7096091,2986499,9812140,7649446,41978.52,6080754,3150440,7156.593
20,1,397,460.733,0.415,,,,,,,,,,,397,13.813,0.000,,,
20,2,9943,14522.24,3261.400,,,,,,,,,,,9943,465.713,106.850,,,
20,3,22540,37320.84,1540.072,16,117.359,4.465,,,,,16,0.520,0.000,22540,1181.086,17.733,,7.282,
20,4,16703,22134.15,127.161,,,,,,,,,,,16703,617.575,0.986,,,
10,0,11191804,28886903,5977653,25570,238894.6,56869.49,17,238198.5,35840603,7896832,12669721,9009217,14369686,11191804,8958709,8317622,7184327,3612764,8381.188
10,1,7359,9376.801,35.954,,,,,,,,,,,7359,301.379,1.319,,,
10,2,1572,3647.250,3.063,,,,,,,,,,,1572,154.099,0.002,,,
10,3,3042,4918.459,28.348,,,,,,,,,,,3042,151.283,0.005,,,
10,4,7590,10554.48,66.540,,,,,,,,,,,7590,284.583,1.146,,,
5,0,11627282,30456599,503058.3,66162,969421.3,679447.7,7,93356.59,39024329,8183697,13211375,9276448,774829.7,11627282,9285296,6988878,7453242,3759092,8527.230
5,1,5517,7422.488,797.846,,,,,,,,,,,5517,201.788,0.023,,,
5,2,1470,3430.535,1.890,,,,,,,,,,,1470,150.997,0.002,,,
5,3,33906,47707.68,3665.523,,,,,,,,,,,33906,2490.799,136.982,,,
5,4,17996,23838.81,280.568,,,,,,,,,,,17996,647.234,2.401,,,
