RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446278,0
90,1452238,3282
80,1452212,3273
70,1674953,57898
60,2311705,176528
50,3076991,271329
40,7920840,395978
30,10267338,285028
20,11935619,147945
10,14118886,25628
5,14660542,66218
