RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.53,5.11,0:07.66,233762,552804,850619,746098
90,2.68,2.47,0:06.76,8,754658,1036433,842024
80,2.63,2.66,0:06.93,8,754827,1197563,846920
70,2.65,2.80,0:07.02,8,754157,1367138,848678
60,2.78,3.94,0:09.52,349,945933,1693809,1512051
50,2.92,4.37,0:10.55,298,992098,1963155,1683010
40,2.81,4.83,0:10.78,16,992399,1998135,1690246
30,2.90,4.66,0:10.71,19,994756,2278948,1666050
20,2.85,5.21,0:11.26,19,988271,2781858,1641609
10,2.81,5.76,0:11.91,20,984195,3153172,1650742
5,2.91,5.57,0:11.73,20,985753,3213931,1624286
