RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,526753,602063.5,9170001,1937,,308.096,,,,68023.13,2034,110.303,0.218,526753,127314.4,1714465,,,
100,2,524618,566384.4,1356328,12,113.236,30.404,,,,70808.09,12,0.425,0.000,524618,129632.3,310436.2,,,
100,3,528140,585312.6,891986.6,894,19708.36,305.912,,,,69369.93,3446,207.855,0.124,528140,128806.6,171772.8,,,
100,4,528536,618075.0,4472053,3172,59481.31,1858.313,,,,69973.91,3674,191.900,5.194,528536,128706.4,628648.5,,,
100,5,529161,615811.1,8067568,2942,56349.23,36516.18,,,,67049.45,4375,202.070,1.164,529161,126819.7,1520532,,,
100,6,524497,553493.4,561335.4,12,116.217,34.061,,,,66813.14,12,0.477,0.000,524497,126682.2,169272.2,,,
90,1,1004852,11157471,2287307,8,625.704,4003.263,76,2048466,694600433,647404.4,873214,9134444,3670657,1004852,766420.6,12573746,,,
90,2,1002326,11027704,3926367,4,1052.750,96378.80,77,2194620,932617446,656855.8,867431,8984450,51789632,1002326,773407.6,4980203,,,
90,3,995605,11007914,2420281,8,1042.994,16578.00,72,1936281,699821570,854366.9,852608,8453666,4516428,995605,999256.3,10516466,,,
90,4,1006369,11220130,6211132,4,427.693,5271.602,77,2004240,704994634,658842.5,875124,9177885,4263924,1006369,777406.2,5789045,,,
90,5,999721,11026938,4240626,8,1045.019,26861.29,75,2196706,720686291,646124.6,862161,9000126,2323432,999721,763872.5,5729357,,,
90,6,1007448,11286276,1896382,11,1145.103,37599.09,77,1899524,684988279,647007.9,875754,,26107140,1007448,766967.2,4589906,,,
80,1,5022,87295.89,10951.90,11,1097.218,2208.048,,,,7419.743,8844,69147.27,50553.48,5022,7965.026,3579.555,,,
80,2,7173,113568.1,15754.47,11,1880.161,4180.977,,,,9901.803,12225,85431.86,22800.96,7173,10671.37,3041.533,,,
80,3,9989,154062.5,155952.9,16,722.452,1685.961,2,21504.08,141107097,23640.00,15982,100072.5,66889.26,9989,25553.43,64471.45,,,
80,4,3451,63734.12,7720.787,11,1983.189,1890.288,,,,5721.054,6005,50427.52,19742.06,3451,6082.991,1939.741,,,
80,5,7524,122578.0,127786.3,11,2101.758,3074.766,1,28683.78,0.000,14097.19,12854,89364.30,44978.47,7524,15204.88,45678.64,,,
80,6,32536,45998.91,27576.44,,,,,,,6367.275,,,,32536,10190.42,7604.487,,,
70,1,317325,6541176,2907306,11,1136.690,5706.929,36,615509.9,436255847,385734.0,572030,5517079,13229315,317325,425080.5,4599730,,,
70,2,315519,6531964,704325.8,,,,40,646986.4,328083070,398167.8,568720,5503737,17678230,315519,437953.5,52539.35,,,
70,3,307442,6393026,13111034,,,,37,735138.5,541106779,514916.0,553444,5044643,3056253,307442,570068.8,10153997,,,
70,4,308650,6347565,724208.5,,,,43,836324.7,412694028,386629.6,556250,5344646,4121586,308650,425606.6,8493262,,,
70,5,310522,6363779,5888087,19,838.001,19.328,50,685754.5,327946499,384208.0,558992,5369219,3284294,310522,422280.4,10846134,,,
70,6,644215,3220223,2102705,8,1651.207,71085.97,69,1235412,315326863,231618.6,217158,2179943,2455672,644215,313500.2,6101433,,,
60,1,919382,11120630,955440.7,8,1015.761,49187.01,156,4199676,243493238,662267.8,872314,9072766,158530577,919382,769624.9,2082999,,,
60,2,915422,11087172,14902401,4,759.806,43707.78,157,4254047,147442583,642077.3,873516,9053060,6271994,915422,753216.1,3436893,,,
60,3,890924,10716157,9672380,8,815.553,15545.32,160,4064840,648839551,863056.0,826384,8128562,3075490,890924,1000983,11333533,,,
60,4,913187,11047693,740862.5,5,1448.847,70197.17,150,4305242,139576181,647523.1,867384,9026324,3916599,913187,756534.9,702479.4,,,
60,5,909593,11310842,6000080,15,2400.364,7630.480,140,3953838,20624599,644487.1,879344,9285839,30009819,909593,752601.8,1512468,,,
60,6,964080,10192992,6992696,8,1616.748,34927.36,153,4682352,778422644,606334.1,793982,8203634,1988004,964080,721052.0,2522758,,,
50,1,3759,7612.892,742.563,16,119.045,2.267,,,,,16,0.880,0.000,3759,192.381,0.003,,,
50,2,3019,6073.275,1716.026,,,,,,,,,,,3019,336.377,193.517,,,
50,3,99,178.913,0.648,,,,,,,,,,,99,5.523,0.000,,,
50,4,115,422.861,233.738,,,,,,,,,,,115,7.156,0.000,,,
50,5,7737,14944.93,1431.316,,,,,,,1622.171,,,,7737,3176.209,326.983,,,
50,6,3389,6610.006,226.632,,,,,,,,,,,3389,166.271,0.001,,,
40,1,107972,2260272,4674789,16,3587.702,10554.46,16,501695.0,847168709,135216.4,194488,1904282,1372049,107972,147861.8,1577555,,,
40,2,109082,2267397,2422152,6,937.981,9025.303,19,490491.8,638917438,133171.9,196461,1918609,1151885,109082,147742.5,1169751,,,
40,3,111393,2328850,45306072,,,,21,409008.9,508380382,188781.5,200101,1842411,693418.2,111393,208236.1,29143399,,,
40,4,110099,2312856,4131501,,,,23,411510.3,405212827,139509.8,198876,1953006,1195437,110099,152101.8,1778442,,,
40,5,296293,361855.0,20142112,4,715.154,4002.133,46,875127.4,373479087,46903.79,4,0.224,0.000,296293,86067.92,5456457,,,
40,6,109253,2299438,13615290,11,3257.834,37702.28,27,361001.9,234201236,134761.9,197121,1949258,1065557,109253,148267.4,5137125,,,
30,1,595199,10931786,963786.3,15,3331.260,34692.28,133,2921011,590366182,619027.2,865450,9213214,1875233,595199,693355.9,4438505,,,
