RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.65,0.94,0:03.60,894,527024,22594,10009
90,2.93,5.75,0:16.57,15,1003488,3393559,3355610
80,3.43,5.81,0:16.93,24,1003945,3439758,3362425
70,4.35,6.13,0:17.12,19,988636,4418074,3603455
60,3.39,7.88,0:18.92,19,997722,4778124,3378713
50,3.50,8.69,0:19.82,19,998290,5145315,3383060
40,4.09,8.54,0:19.92,19,994059,5446239,3392224
30,4.40,8.72,0:20.66,19,993912,5766027,3692817
20,3.83,49.68,0:54.25,19,653203,6240621,3415017
10,3.74,45.35,0:51.76,20,756475,6512580,3428184
5,4.06,5.43,0:12.06,15,899198,3212942,2101325
