RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.13,0:02.12,0,100521,0,0
90,3.98,0.26,0:02.35,1048,140821,44704,41505
80,3.95,0.40,0:02.42,3048,153008,59156,53800
70,3.99,0.39,0:02.44,3568,162818,73662,64940
60,4.02,0.42,0:02.49,5181,171952,77190,74094
50,4.40,0.68,0:02.80,32420,214462,112790,107599
40,4.85,1.88,0:03.64,3918,1105375,548268,527488
30,4.70,2.66,0:04.01,5901,1349419,692518,744316
20,4.74,2.59,0:04.02,322,1380514,707241,773009
10,4.91,2.77,0:04.21,105,1382654,709340,776576
5,5.85,3.57,0:05.17,65189,1327042,715382,782639
