RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,100792,73790.16,4879.781,,,,,,,,,,,100792,2885.049,34.005,,,
100,1,1364,1809.104,2.391,,,,,,,,,,,1364,47.774,0.000,,,
100,2,1450,2142.567,3.019,,,,,,,,,,,1450,53.213,0.000,,,
100,3,1302,1727.254,2.155,,,,,,,,,,,1302,44.824,0.000,,,
100,4,1092,1442.985,3.401,,,,,,,,,,,1092,51.519,0.183,,,
90,0,155197,395273.2,67909.96,40793,278534.8,4633.764,2,16364.67,1871642,,54495,1881.775,87.441,155197,4714.590,95.554,,,
90,1,1674,2248.572,1.921,2,33.083,24.886,,,,,7,0.279,0.000,1674,61.032,0.000,,,
90,2,1410,2046.917,3.015,,,,,,,,10,0.409,0.000,1410,51.833,0.002,,,
90,3,1418,1962.364,2.615,,,,,,,,,,,1418,51.806,0.000,,,
90,4,1250,1702.393,2.666,,,,,,,,,,,1250,44.681,0.000,,,
80,0,164972,447036.5,119413.9,47653,324400.0,3658.198,4,32700.65,273902.4,,62431,2227.658,166.006,164972,4915.627,95.427,,,
80,1,1503,1940.343,1.614,,,,,,,,,,,1503,83.158,0.293,,,
80,2,689,874.205,1.841,2,18.552,13.886,,,,,10,0.617,0.000,689,24.530,0.000,,,
80,3,804,1194.726,3.609,2,34.674,221.677,,,,,7,0.226,0.000,804,28.291,0.000,,,
80,4,638,806.887,1.290,,,,,,,,,,,638,21.876,0.000,,,
70,0,180656,519615.7,119202.7,57611,385587.2,4326.760,6,40187.54,3605469,,73233,3028.819,125.733,180656,5417.916,109.836,,,
70,1,1607,2248.275,2.392,,,,,,,,,,,1607,56.936,0.000,,,
70,2,1618,2361.259,2.486,3,20.793,2.002,,,,,7,0.302,0.001,1618,59.088,0.000,,,
70,3,1538,1970.933,1.458,,,,,,,,,,,1538,54.592,0.000,,,
70,4,1024,1406.384,2.857,,,,,,,,,,,1024,36.792,0.000,,,
60,0,184073,559135.8,99421.75,63676,422067.7,114546.0,6,34405.65,2154763,,75994,2875.215,135.782,184073,5707.013,130.165,,,
60,1,1379,1860.931,4.070,,,,,,,,,,,1379,48.287,0.000,,,
60,2,1787,2365.868,4.686,3,20.821,1.304,,,,,25,11.318,2.603,1787,63.170,0.000,,,
60,3,807,1191.004,7.243,9,63.459,1.462,,,,,23,5.025,0.789,807,27.758,0.000,,,
60,4,536,747.409,2.851,,,,,,,,,,,536,19.937,0.000,,,
50,0,236623,628906.0,706156.9,68789,458890.0,12648.78,4,23721.58,152289.9,,102859,4476.951,2578.040,236623,7209.075,655.000,,,
50,1,1345,1717.269,2.220,,,,,,,,,,,1345,47.053,0.000,,,
50,2,1461,1946.970,2.027,2,15.013,1.709,,,,,15,6.072,1.336,1461,65.637,0.148,,,
50,3,1291,1729.479,1.045,,,,,,,,,,,1291,50.819,0.000,,,
50,4,1238,1439.333,4.273,,,,,,,,,,,1238,44.801,0.000,,,
40,0,1315686,2287065,7612647,184706,1295658,195250.8,5,25830.09,38629.45,,704479,107699.0,134150.0,1315686,43491.11,10044.81,,,
40,1,2069,2959.752,1.892,,,,,,,,,,,2069,71.917,0.000,,,
40,2,1954,3315.265,4.046,1,8.409,0.000,,,,,9,0.354,0.000,1954,92.388,0.022,,,
40,3,2972,3781.234,57.178,,,,,,,,,,,2972,103.537,0.007,,,
40,4,2902,3806.845,3.303,,,,,,,,,,,2902,109.075,0.000,,,
30,0,1382731,2821171,3359424,254704,1761021,163744.8,4,20711.38,3237054,,757631,109330.6,163308.4,1382731,45475.96,93061.86,,,
30,1,3009,4139.721,40.609,5,35.749,1.416,,,,,13,0.423,0.000,3009,107.968,0.004,,,
30,2,2071,3647.324,6.182,8,93.767,195.257,,,,,28,8.570,1.484,2071,102.391,0.128,,,
30,3,2342,3216.732,10.753,,,,,,,,,,,2342,85.852,0.001,,,
30,4,1794,2441.329,2.500,,,,,,,,,,,1794,65.918,0.000,,,
20,0,1386535,2844736,398970.4,258078,1786058,266191.0,5,23985.05,231243.1,,757878,108630.6,177218.5,1386535,45944.45,7537.855,,,
20,1,3409,4872.154,7.757,,,,,,,,,,,3409,121.946,0.000,,,
20,2,2375,4741.728,29.731,4,31.889,4.777,,,,,36,16.504,2.073,2375,122.289,0.620,,,
20,3,3589,4834.644,7.391,4,31.314,3.786,,,,,8,0.262,0.000,3589,142.708,0.200,,,
20,4,1757,2382.138,3.094,,,,,,,,,,,1757,63.456,0.000,,,
10,0,1525689,3012916,1462008,261126,1829550,132551.4,5,28464.46,1484248,,881626,147981.6,294740.6,1525689,49252.13,7956.485,,,
10,1,1682,2351.898,1.176,,,,,,,,,,,1682,74.524,0.134,,,
10,2,2630,4689.179,13.023,,,,,,,,,,,2630,103.139,0.018,,,
10,3,3765,5107.158,22.144,,,,,,,,,,,3765,134.113,0.002,,,
10,4,2825,3710.116,4.050,,,,,,,,,,,2825,132.276,0.350,,,
5,0,1895203,3846387,11071643,333075,2306877,190710.4,7,27484.60,80816.56,,1253934,252605.4,5138453,1895203,61630.24,76801.26,,,
5,1,3269,4501.506,10.108,,,,,,,,,,,3269,132.091,0.419,,,
5,2,2621,4808.712,15.584,13,93.319,3.889,,,,,41,11.382,1.219,2621,130.896,0.432,,,
5,3,3425,4571.154,10.142,,,,,,,,,,,3425,153.197,0.492,,,
5,4,3197,4151.517,12.426,,,,,,,,,,,3197,161.519,1.375,,,
