RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100838,0
90,155420,40802
80,165389,47664
70,181129,57622
60,184607,63689
50,236918,68809
40,1348961,184717
30,1415648,254719
20,1417667,258088
10,1568442,261146
5,1971284,333089
