RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679343,120
90,694680,1581
80,697571,2020
70,719459,9124
60,784302,53935
50,909506,102178
40,1043685,183113
30,1193890,252573
20,1310000,335830
10,1447419,414262
5,1527026,446509
