RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.24,1.47,0:04.20,32323,754242,283556,255048
90,2.36,1.40,0:04.25,32379,754186,343870,255643
80,2.29,1.58,0:04.30,32774,753791,411360,283455
70,2.36,1.55,0:04.38,32777,753795,463987,284243
60,2.44,2.41,0:05.30,75601,924675,564573,503775
50,2.56,2.21,0:05.22,67561,981167,565343,548853
40,2.55,2.45,0:05.28,79192,969535,565528,559504
30,2.56,2.40,0:05.20,76901,971827,565587,563145
20,2.59,4.64,0:07.24,524304,524424,565572,563114
10,2.60,4.55,0:07.16,524298,524430,565588,563119
5,2.67,2.20,0:05.02,76747,971981,565590,563122
