RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104867,69196.65,4255.611,,,,,,,,,,
100,1,859,1112.852,2.781,,,,,,,,,,
100,2,310,584.375,2.542,,,,,,,,,,
100,3,541,545.577,2.287,,,,,,,,,,
100,4,393,471.140,1.050,,,,,,,,,,
90,0,126668,213336.5,78794.02,14218,128814.0,33284.45,1,15502.09,0.000,,19409,2028.965,83.466
90,1,1017,1304.948,3.104,,,,,,,,,,
90,2,581,848.773,0.933,,,,,,,,,,
90,3,2727,3221.834,22.187,,,,,,,,,,
90,4,1285,1724.440,2.435,,,,,,,,,,
80,0,167903,595515.8,289230.2,51643,482020.0,32246.22,2,28441.00,489613.5,,56275,3719.056,862.271
80,1,1910,2508.586,1.595,3,25.715,4.328,,,,,9,5.769,3.186
80,2,753,899.428,0.469,,,,,,,,,,
80,3,2216,2562.347,6.551,,,,,,,,,,
80,4,1493,1820.841,1.645,,,,,,,,,,
70,0,185202,701653.9,242109.7,67473,576281.7,37398.44,3,50504.70,10602036,,74334,5587.091,1591.067
70,1,1798,2380.887,2.436,,,,,,,,,,
70,2,544,828.867,0.952,,,,,,,,,,
70,3,2054,2562.115,1.203,5,41.979,2.320,,,,,8,0.384,0.000
70,4,1455,1829.302,1.920,,,,,,,,,,
60,0,194141,751243.4,493044.4,75327,617909.1,399691.7,4,57124.84,2450028,,80181,4944.446,780.836
60,1,670,863.034,1.227,,,,,,,,,,
60,2,261,499.170,0.449,,,,,,,,,,
60,3,2499,3081.043,5.046,,,,,,,,,,
60,4,2383,3025.939,11.780,,,,,,,,,,
50,0,246882,901306.9,2744024,89008,728408.3,93204.00,4,61676.41,16482016,,109069,15992.72,3495.779
50,1,1700,2043.123,1.180,2,19.486,0.224,,,,,9,5.828,3.219
50,2,271,555.104,3.601,,,,,,,,,,
50,3,1280,1633.216,2.177,,,,,,,,,,
50,4,711,925.287,2.713,,,,,,,,,,
40,0,553643,1660431,8456668,122447,1137436,193435.4,3,54614.78,11231001,,310754,198503.6,195104.6
40,1,1349,1659.978,1.450,2,17.174,6.451,,,,,3,0.086,0.000
40,2,475,771.711,0.616,,,,,,,,,,
40,3,5241,6215.408,130.972,,,,,,,,,,
40,4,2514,3363.776,5.277,,,,,,,,,,
30,0,1295153,3762862,5105620,221852,2230761,1469203,4,61769.29,5119598,,864689,808971.2,7648326
30,1,2145,2746.156,36.894,,,,,,,,,,
30,2,517,1112.747,4.497,4,40.647,4.746,,,,,8,0.276,0.000
30,3,2350,3189.199,10.760,,,,,,,,,,
30,4,7617,8759.095,205.687,2,16.867,5.161,,,,,9,6.212,3.695
20,0,1344301,4008350,3124929,229802,2385620,1677015,4,64375.25,3222253,,907386,860239.4,2904401
20,1,1719,2088.553,1.319,,,,,,,,,,
20,2,749,1233.492,1.360,,,,,,,,,,
20,3,8041,9499.109,2409.994,,,,,,,,,,
20,4,3180,4535.374,19.125,,,,,,,,,,
10,0,2609200,8616263,1527749,458861,4949013,19786941,6,64615.24,8378562,,1892461,2206537,7405942
10,1,5605,6848.492,45.089,,,,,,,,,,
10,2,1052,2008.325,6.018,,,,,,,,,,
10,3,8332,11512.74,216.790,,,,,,,,,,
10,4,4442,5705.658,20.021,,,,,,,,,,
5,0,2665791,8636846,2828791,454276,4926934,8505886,26,64936.05,436854.9,,1948858,2210414,10454220
5,1,5983,7318.616,52.233,2,26.478,9.671,,,,,8,0.327,0.000
5,2,1816,2811.354,4.273,,,,,,,,,,
5,3,9341,12757.13,125.412,,,,,,,,,,
5,4,4617,5689.595,11.653,,,,,,,,,,
