RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,105029,137571.3,5259.287,,,,,,,10981.63,,,,105029,20088.86,2354.585,,,
100,1,545,899.140,1.439,,,,,,,,,,,545,21.524,0.000,,,
100,2,475,839.325,2.062,,,,,,,,,,,475,18.111,0.000,,,
100,3,740,1238.696,1.504,,,,,,,,,,,740,27.716,0.000,,,
100,4,501,897.825,3.882,,,,,,,,,,,501,19.800,0.000,,,
90,0,131710,231787.6,29615814,6172,46593.21,406.895,1,13874.98,0.000,38200.40,24002,792.556,8.270,131710,49475.75,25257325,,,
90,1,736,1233.835,1.700,,,,,,,,,,,736,28.908,0.001,,,
90,2,721,1211.614,1.782,,,,,,,,,,,721,27.669,0.000,,,
90,3,682,1095.492,1.731,,,,,,,,,,,682,27.385,0.000,,,
90,4,511,885.596,2.260,,,,,,,,,,,511,18.487,0.000,,,
80,0,131557,268396.8,473634.2,4590,31774.94,138.786,3,51674.25,15097035,79353.38,23843,771.942,0.029,131557,90929.64,447820.6,,,
80,1,848,1429.926,1.857,,,,,,,,,,,848,32.268,0.000,,,
80,2,799,1415.667,2.485,,,,,,,,,,,799,30.422,0.000,,,
80,3,615,1138.842,5.236,8,75.757,64.042,,,,,8,0.348,0.000,615,23.684,0.000,,,
80,4,621,998.538,2.525,,,,,,,,,,,621,24.060,0.000,,,
70,0,117244,268343.9,655084.9,4440,27139.05,89.395,4,67424.48,12707562,98438.33,9532,349.262,4.694,117244,108935.3,637407.2,,,
70,1,628,1210.053,6.233,,,,,,,,,,,628,25.046,0.001,,,
70,2,913,1498.166,1.537,,,,,,,,,,,913,34.666,0.000,,,
70,3,912,1522.865,2.324,,,,,,,,,,,912,34.902,0.000,,,
70,4,725,1176.186,1.161,,,,,,,,,,,725,26.774,0.000,,,
60,0,111999,268556.9,641051.8,3390,19528.96,21.901,3,38427.45,56481851,108043.4,4267,156.403,0.010,111999,118070.0,630600.1,,,
60,1,1041,1895.696,2.936,,,,,,,,,,,1041,39.268,0.000,,,
60,2,400,704.456,4.075,,,,,,,,,,,400,27.543,0.345,,,
60,3,863,1433.404,1.437,,,,,,,,,,,863,32.164,0.000,,,
60,4,805,1272.865,1.431,,,,,,,,,,,805,31.191,0.000,,,
50,0,125029,291385.3,659678.2,3509,22291.20,64.162,2,21582.87,396064.2,112307.5,10655,370.480,0.815,125029,123827.5,644415.2,,,
50,1,1170,2083.453,2.751,,,,,,,,,,,1170,43.118,0.000,,,
50,2,427,688.383,4.061,,,,,,,,,,,427,18.132,0.001,,,
50,3,734,1205.935,1.888,,,,,,,,,,,734,29.544,0.000,,,
50,4,663,1164.908,4.294,,,,,,,,,,,663,25.271,0.000,,,
40,0,426091,870535.1,26769117,29285,212319.8,9605.250,3,40243.96,27090528,291176.3,104100,3783.196,623.772,426091,332398.1,24626873,,,
40,1,900,1590.750,1.765,,,,,,,,,,,900,33.280,0.000,,,
40,2,669,1185.802,4.061,9,80.279,60.422,,,,,9,0.367,0.000,669,25.668,0.000,,,
40,3,362,546.741,1.638,,,,,,,,,,,362,14.166,0.000,,,
40,4,110,187.600,1.086,,,,,,,,,,,110,4.260,0.001,,,
30,0,655541,1467967,13022557,5211,33818.03,351.624,3,47282.71,2704760,931537.8,25446,1196.877,61.862,655541,996019.5,9838052,,,
30,1,187,300.521,1.346,,,,,,,,,,,187,7.526,0.000,,,
30,2,238,477.467,8.741,16,116.860,46.850,,,,,16,0.576,0.000,238,9.397,0.000,,,
30,3,,,,,,,,,,,,,,,,,,,
30,4,,,,,,,,,,,,,,,,,,,
20,0,663780,1522044,2670248,6630,48410.14,1402.781,4,40731.85,12504831,969978.2,24283,1012.606,11.695,663780,1035063,2307591,,,
20,1,431,768.533,2.824,,,,,,,,,,,431,17.878,0.000,,,
20,2,33,60.180,6.985,,,,,,,,,,,33,1.598,0.001,,,
20,3,360,649.453,0.906,,,,,,,,,,,360,16.357,0.000,,,
20,4,90,158.925,3.700,,,,,,,,,,,90,3.810,0.000,,,
10,0,1350933,3923174,261313.1,150363,1013003,2337039,6,44641.62,670581.4,1882383,164074,6908.978,1998.079,1350933,2016073,2205729,,,
10,1,151,154.174,0.954,,,,,,,,,,,151,5.850,0.000,,,
10,2,73,132.642,0.642,,,,,,,,,,,73,2.693,0.000,,,
10,3,170,317.522,1.152,,,,,,,,,,,170,8.926,0.000,,,
10,4,6,16.468,2.565,,,,,,,,,,,6,0.472,0.004,,,
5,0,1205866,3047442,5054554,3780,23189.31,109.802,5,30073.04,49091.80,2150771,18840,1113.637,8.491,1205866,2271207,3625705,,,
5,1,294,590.836,6.370,,,,,,,,,,,294,11.774,0.000,,,
5,2,353,631.703,7.846,8,92.305,117.847,,,,,8,0.357,0.000,353,13.962,0.000,,,
5,3,325,539.184,1.793,,,,,,,,,,,325,13.925,0.000,,,
5,4,141,250.318,3.220,,,,,,,,,,,141,7.620,0.001,,,
