RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,437,623.511,3.855,,,,,,,,,,,437,31.055,0.558,,,
100,1,100569,92217.28,2186.447,,,,,,,10750.89,,,,100569,19138.75,986.376,,,
100,2,100703,91185.98,21900.82,,,,,,,10599.76,,,,100703,18912.99,6049.734,,,
100,3,335,568.013,1.008,,,,,,,,,,,335,19.014,0.000,,,
100,4,2599,3887.956,5.783,,,,,,,,,,,2599,89.359,0.000,,,
100,5,2012,2605.890,1.858,,,,,,,,,,,2012,70.443,0.000,,,
100,6,1631,1853.220,0.812,,,,,,,,,,,1631,55.298,0.000,,,
100,7,1874,2515.965,2.107,,,,,,,,,,,1874,67.745,0.000,,,
100,8,1138,1637.479,2.642,,,,,,,,,,,1138,46.869,0.000,,,
100,9,948,1356.972,2.091,,,,,,,,,,,948,39.902,0.000,,,
100,10,258,311.064,2.726,,,,,,,,,,,258,10.342,0.000,,,
100,11,112,165.415,0.693,,,,,,,,,,,112,5.175,0.000,,,
100,12,111,97.752,0.505,,,,,,,,,,,111,4.530,0.000,,,
100,13,3484,4584.610,30.403,,,,,,,,,,,3484,170.483,0.243,,,
100,14,2165,3197.502,25.070,,,,,,,,,,,2165,78.596,0.009,,,
100,15,1836,2391.110,1.992,,,,,,,,,,,1836,67.197,0.000,,,
100,16,563,910.231,4.549,,,,,,,,,,,563,29.969,0.001,,,
100,17,1222,1630.913,1.599,,,,,,,,,,,1222,60.732,0.136,,,
100,18,1314,1869.695,1.982,,,,,,,,,,,1314,52.875,0.000,,,
100,19,59,108.934,6.337,,,,,,,,,,,59,2.420,0.000,,,
90,0,780,1319.870,3.989,18,117.187,1.674,,,,,18,0.630,0.000,780,27.007,0.000,,,
90,1,113674,165406.7,298047.5,1848,13311.58,5.060,3,28029.12,41749068,60863.78,12945,402.800,0.600,113674,70433.42,286480.9,,,
90,2,111443,239190.4,1003263,2081,14147.41,365.007,1,31724.49,0.000,104794.1,10824,361.124,2.446,111443,116181.7,968233.7,,,
90,3,2918,3936.336,2.766,,,,,,,,,,,2918,99.850,0.000,,,
90,4,2582,3308.504,5.051,,,,,,,,,,,2582,89.059,0.000,,,
90,5,1550,1954.289,1.367,,,,,,,,,,,1550,56.924,0.000,,,
90,6,520,626.978,0.313,,,,,,,,,,,520,19.397,0.000,,,
90,7,168,255.563,0.739,,,,619,314755.1,3704329,,,,,168,8.353,0.000,,,
90,8,1105,1468.995,2.380,,,,,,,,,,,1105,41.461,0.000,,,
90,9,1480,1900.454,6.294,,,,,,,,,,,1480,108.856,0.567,,,
90,10,888,1183.521,2.432,,,,,,,,,,,888,32.304,0.000,,,
90,11,84,115.696,0.617,,,,,,,,,,,84,3.661,0.000,,,
90,12,2448,3633.153,25.360,,,,,,,,,,,2448,231.262,2.036,,,
90,13,2099,2817.693,62.907,,,,,,,,,,,2099,73.346,0.010,,,
90,14,2185,2786.971,15.762,,,,,,,,,,,2185,76.186,0.003,,,
90,15,1791,2380.872,1.979,,,,,,,,,,,1791,64.787,0.000,,,
90,16,334,584.770,0.610,,,,,,,,,,,334,23.215,0.002,,,
90,17,267,416.676,0.540,2,29.389,67.616,,,,,2,0.090,0.000,267,15.005,0.000,,,
90,18,818,1044.626,0.910,,,,,,,,,,,818,31.672,0.000,,,
90,19,452,671.074,2.115,15,103.184,3.700,,,,,15,0.508,0.000,452,17.422,0.001,,,
80,0,1430,1812.973,1.264,,,,,,,,,,,1430,50.642,0.000,,,
80,1,110690,164700.5,285454.6,547,3917.814,4.404,5,41107.21,11416311,71346.32,10109,308.014,0.006,110690,80734.11,280350.9,,,
80,2,114586,249001.5,23981499,851,6147.618,3.657,3,75501.98,20764210,116555.2,13550,434.211,0.145,114586,128856.0,23382580,,,
80,3,1056,1458.924,1.009,,,,,,,,,,,1056,45.709,0.000,,,
80,4,701,907.867,2.014,,,,,,,,,,,701,24.856,0.000,,,
80,5,645,963.238,1.943,,,,,,,,,,,645,27.836,0.000,,,
80,6,479,650.299,1.303,,,,,,,,,,,479,20.917,0.000,,,
80,7,165,278.561,1.148,,,,733,338160.7,2301553,,,,,165,8.558,0.000,,,
80,8,1530,2204.411,2.154,,,,,,,,,,,1530,54.101,0.000,,,
80,9,3056,4495.624,222.742,,,,,,,,,,,3056,106.731,0.002,,,
80,10,1881,2500.036,3.296,,,,,,,,,,,1881,85.589,0.118,,,
80,11,114,179.453,0.801,,,,,,,,,,,114,6.077,0.000,,,
80,12,143,253.904,0.530,,,,,,,,,,,143,8.708,0.000,,,
80,13,1373,1853.033,1.658,,,,,,,,,,,1373,51.380,0.000,,,
80,14,1167,1545.768,2.559,,,,,,,,,,,1167,76.440,0.410,,,
80,15,503,716.421,1.851,9,61.590,7.057,,,,,16,0.611,0.000,503,33.833,0.394,,,
80,16,239,538.807,4.792,,,,,,,,,,,239,39.187,1.305,,,
80,17,3702,4990.512,147.224,18,118.605,1.614,,,,,18,0.631,0.000,3702,187.316,2.797,,,
80,18,2358,3516.992,13.343,,,,,,,,,,,2358,86.295,0.001,,,
80,19,2632,3530.074,4.520,,,,,,,,,,,2632,91.720,0.000,,,
70,0,1367,1910.889,2.116,,,,,,,,,,,1367,52.295,0.000,,,
70,1,109989,186444.7,378631.1,1079,8079.711,3.644,6,43752.85,7458012,85389.71,9363,303.618,1.520,109989,94953.69,369503.9,,,
70,2,108937,269016.0,18958921,776,5490.999,5.015,3,84991.66,3687947,133028.5,8419,295.894,1.444,108937,145477.6,18637106,,,
70,3,488,731.255,2.885,16,110.722,5.254,,,,,16,0.553,0.000,488,17.871,0.000,,,
70,4,3736,4465.340,82.872,3,35.465,23.115,,,,,3,0.111,0.000,3736,198.265,2.957,,,
70,5,1585,2344.459,1.727,,,,,,,,,,,1585,56.970,0.000,,,
70,6,3149,3845.944,9.255,,,,,,,,,,,3149,106.667,0.000,,,
70,7,290,407.297,1.634,,,,1097,406785.1,1573067,,,,,290,10.822,0.000,,,
70,8,2568,3373.750,6.349,,,,,,,,,,,2568,89.855,0.000,,,
70,9,1601,2172.585,3.524,,,,,,,,,,,1601,60.252,0.000,,,
70,10,332,414.572,1.185,,,,,,,,,,,332,12.488,0.000,,,
70,11,178,246.431,3.643,,,,,,,,,,,178,24.410,1.273,,,
70,12,213,316.290,1.074,,,,,,,,,,,213,9.162,0.000,,,
70,13,473,641.349,1.017,,,,,,,,,,,473,17.604,0.000,,,
70,14,298,363.322,0.357,,,,,,,,,,,298,11.429,0.000,,,
70,15,2186,3425.258,25.939,18,112.351,1.195,,,,,18,0.613,0.000,2186,93.560,1.414,,,
70,16,792,1096.948,2.350,,,,,,,,,,,792,35.080,0.001,,,
70,17,56,80.045,0.317,,,,,,,,,,,56,2.264,0.000,,,
70,18,2298,3028.104,13.578,,,,,,,,,,,2298,98.851,0.552,,,
70,19,1564,2113.586,2.460,,,,,,,,,,,1564,60.236,0.000,,,
60,0,298,422.846,1.321,,,,,,,,,,,298,11.290,0.000,,,
60,1,105170,190716.2,989677.7,1278,8973.293,2.362,8,58173.01,9682267,91104.46,4462,178.600,0.733,105170,100431.6,972243.0,,,
60,2,104563,306522.6,1232517,483,3357.620,2.758,1,20274.89,0.000,145461.0,3993,140.411,0.020,104563,159429.3,1186520,,,
60,3,2325,3491.859,11.051,,,,,,,,,,,2325,80.832,0.000,,,
60,4,2657,3312.269,2.652,,,,,,,,,,,2657,94.156,0.000,,,
60,5,2167,2722.192,27.046,,,,,,,,,,,2167,76.704,0.003,,,
60,6,544,735.783,2.345,2,17.960,4.879,,,,,2,0.070,0.000,544,20.346,0.000,,,
60,7,299,369.992,0.283,,,,1423,448602.9,1001568,,,,,299,12.123,0.000,,,
60,8,749,1006.999,1.725,,,,,,,,,,,749,29.395,0.000,,,
60,9,628,814.915,1.484,,,,,,,,,,,628,24.138,0.000,,,
60,10,3633,4672.412,353.117,,,,,,,,,,,3633,256.403,25.815,,,
60,11,355,678.891,3.628,16,106.182,4.650,,,,,16,0.490,0.000,355,18.117,0.000,,,
60,12,103,134.818,0.446,,,,,,,,,,,103,4.331,0.000,,,
60,13,2803,4191.606,4.901,,,,,,,,,,,2803,97.080,0.000,,,
60,14,2423,3157.340,6.262,18,116.893,1.449,,,,,18,0.642,0.000,2423,85.613,0.000,,,
60,15,2322,3041.895,8.157,,,,,,,,,,,2322,83.041,0.001,,,
60,16,280,547.998,0.466,,,,,,,,,,,280,21.649,0.002,,,
60,17,26,36.184,0.851,,,,,,,,,,,26,1.111,0.000,,,
60,18,992,1414.100,3.024,,,,,,,,,,,992,53.696,0.240,,,
60,19,566,726.007,2.276,,,,,,,,,,,566,36.524,0.427,,,
50,0,2067,2701.067,1.341,,,,,,,,,,,2067,73.298,0.000,,,
50,1,135960,222319.2,438254.5,1779,12755.19,3.345,9,55219.40,3798416,102125.8,18861,590.414,0.055,135960,114105.1,428845.4,,,
50,2,150324,357434.8,3673143,3975,26499.37,12.785,1,28655.34,0.000,156038.0,27405,871.087,2.432,150324,174147.4,3575790,,,
50,3,1339,1775.656,2.383,,,,,,,,,,,1339,47.376,0.000,,,
50,4,1075,1393.413,1.572,,,,,,,,,,,1075,38.622,0.000,,,
50,5,454,594.224,2.301,,,,,,,,,,,454,16.669,0.000,,,
50,6,635,789.430,0.785,,,,,,,,,,,635,23.033,0.000,,,
50,7,359,514.514,0.592,,,,1336,670920.7,1680151,,,,,359,13.132,0.000,,,
50,8,2189,3405.102,27.345,17,117.419,3.105,,,,,17,0.586,0.000,2189,109.151,2.390,,,
50,9,2801,3659.866,3.619,,,,,,,,,,,2801,99.615,0.000,,,
50,10,714,870.385,2.504,,,,,,,,,,,714,25.742,0.000,,,
50,11,370,509.735,0.979,,,,,,,,,,,370,18.022,0.000,,,
50,12,83,109.088,0.481,,,,,,,,,,,83,3.646,0.000,,,
50,13,1757,2324.013,2.085,7,64.411,32.719,,,,,7,0.271,0.000,1757,64.465,0.000,,,
50,14,1030,1486.470,2.871,18,113.878,1.111,,,,,18,0.640,0.000,1030,55.303,0.276,,,
50,15,603,815.019,1.254,,,,,,,,,,,603,22.193,0.000,,,
50,16,344,642.675,2.133,,,,,,,,,,,344,24.359,0.002,,,
50,17,3708,4915.316,139.154,,,,,,,,,,,3708,225.880,4.974,,,
50,18,2177,3212.126,20.584,,,,,,,,,,,2177,76.002,0.001,,,
50,19,2136,2920.158,42.345,,,,,,,,,,,2136,112.041,4.582,,,
40,0,336,476.208,2.591,,,,,,,,,,,336,12.988,0.000,,,
40,1,703707,1368448,10601586,53259,369685.8,13901.19,9,44118.73,795618.8,537453.4,108856,4258.023,505.124,703707,605207.8,8996771,,,
40,2,509504,1511135,8789633,27299,196650.7,5434.381,2,36970.32,260947.4,783357.6,64761,3689.015,1265.099,509504,846596.5,7024189,,,
40,3,3896,5809.847,15.658,,,,,,,,,,,3896,138.116,0.001,,,
40,4,4044,5417.773,8.728,,,,,,,,,,,4044,143.917,0.000,,,
40,5,2631,3326.281,4.045,,,,,,,,,,,2631,125.693,0.544,,,
40,6,1332,1571.019,0.807,,,,,,,,,,,1332,46.341,0.000,,,
40,7,77,236.876,24.692,16,135.061,63.357,5500,2774856,100059735,,16,0.579,0.000,77,2.964,0.000,,,
40,8,1471,1984.037,1.964,21,166.301,14.858,,,,,22,0.929,0.000,1471,52.822,0.000,,,
40,9,1662,2233.383,0.737,,,,,,,,,,,1662,76.643,0.000,,,
40,10,216,336.288,2.915,,,,,,,,,,,216,10.245,0.000,,,
