RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,615220,421649.6,506130.3,494,13507.88,56.760,,,,
100,1,809,983.656,1.727,,,,,,,
100,2,417,611.637,1.247,,,,,,,
100,3,2722,3147.217,63.910,,,,,,,
100,4,1306,1674.543,1.833,,,,,,,
90,0,1048782,4103897,4746191,206817,3430986,742066.1,3,126621.7,374006956,
90,1,1927,2369.106,2.722,1,15.871,0.000,,,,
90,2,347,717.375,3.083,1,21.036,0.000,,,,
90,3,2220,3024.838,23.274,,,,,,,
90,4,1165,1376.378,1.508,,,,,,,
80,0,1048789,4980042,2298374,293389,4307329,3048509,4,145986.8,449655301,
80,1,1212,1436.878,1.663,,,,,,,
80,2,444,791.665,1.700,,,,,,,
80,3,5744,5624.175,75.176,,,,,,,
80,4,3128,3754.191,16.283,,,,,,,
70,0,1048720,3200373,51285752,130640,2459222,424430.3,5,156306.4,255005228,
70,1,1376,1648.567,1.814,,,,,,,
70,2,533,834.107,2.334,,,,,,,
70,3,761,943.773,1.962,,,,,,,
70,4,113,137.111,2.676,,,,,,,
60,0,1048841,3503012,20388401,168546,2779290,2523728,6,229986.1,76690614,
60,1,2363,2840.312,7.961,,,,,,,
60,2,518,875.374,4.532,,,,,,,
60,3,3122,3985.812,12.542,,,,,,,
60,4,1270,1516.407,1.954,,,,,,,
50,0,1048989,3218808,4305644,155738,2505847,2662116,13,523740.5,290079276,
50,1,2164,2673.682,24.832,,,,,,,
50,2,297,700.460,6.217,,,,,,,
50,3,1724,2436.618,2.039,,,,,,,
50,4,644,870.580,3.794,,,,,,,
40,0,1048820,3049397,1802986,138445,2313610,395296.9,5,151126.1,179124363,
40,1,290,391.419,2.184,,,,,,,
40,2,220,478.678,0.213,,,,,,,
40,3,3790,5438.724,20.640,,,,,,,
40,4,1586,1968.467,2.469,,,,,,,
30,0,1048885,3091759,1914333,146225,2345252,866238.7,4,140721.2,202595586,
30,1,666,783.490,1.544,,,,,,,
30,2,527,834.988,1.788,,,,,,,
30,3,5399,5923.208,71.454,,,,,,,
30,4,2529,3283.617,6.831,2,31.845,17.316,,,,
20,0,1048872,3258636,2064353,171135,2511080,280825.0,6,212333.5,249282360,
20,1,3086,3911.991,27.203,,,,,,,
20,2,412,754.339,3.499,,,,,,,
20,3,2024,2818.088,3.167,5,63.542,1.791,,,,
20,4,1396,1603.793,1.881,,,,,,,
10,0,1048846,3212213,376328.1,173142,2487353,309187.8,1,27832.47,0.000,
10,1,1929,2223.792,1.821,,,,,,,
10,2,665,962.682,1.661,,,,,,,
10,3,2445,2977.476,5.024,,,,,,,
10,4,980,1126.326,1.155,,,,,,,
5,0,1048847,2870481,38429564,142827,2135807,271026.7,1,23807.42,0.000,
5,1,2524,3292.465,6.172,,,,,,,
5,2,489,808.454,4.194,,,,,,,
5,3,3690,4831.556,37.096,,,,,,,
5,4,2226,2712.247,15.854,,,,,,,
