RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,786798,1377568,3877575,53499,843811.0,184833.4,,,,46609.65
100,1,1259,1575.497,1.759,,,,,,,
100,2,334,556.749,2.770,,,,,,,
100,3,491,592.308,2.133,,,,,,,
100,4,1662,2252.492,3.733,,,,,,,
90,0,786752,1053326,46889195,7,162.537,17.271,15,402163.3,19418269,216616.3
90,1,316,392.399,1.128,,,,,,,
90,2,2003,2861.445,25.451,,,,,,,
90,3,1998,2797.262,1.469,,,,,,,
90,4,1709,2137.048,2.675,,,,,,,
80,0,786695,1065515,9036641,7,133.509,124.460,14,345372.5,58750742,221665.3
80,1,2199,2827.116,16.845,,,,,,,
80,2,246,466.980,6.167,,,,,,,
80,3,1818,2487.802,1.850,,,,,,,
80,4,1376,1707.155,1.767,,,,,,,
70,0,786707,1069753,2480273,12,297.116,44.690,15,358788.0,44295410,224743.1
70,1,870,1181.593,2.928,9,68.840,3.927,,,,
70,2,305,632.611,3.859,16,111.697,3.146,,,,
70,3,770,958.541,2.153,,,,,,,
70,4,3700,4233.924,124.460,,,,,,,
60,0,995525,1732740,11655664,36,678.132,107.257,17,727505.0,1600828105,341084.5
60,1,1700,2283.467,2.980,,,,,,,
60,2,345,672.987,4.769,,,,,,,
60,3,880,1176.371,2.012,,,,,,,
60,4,249,276.469,0.366,,,,,,,
50,0,1048768,1906571,6555725,75,1174.045,93.780,21,798057.9,492654421,376517.7
50,1,1252,1599.566,2.411,,,,,,,
50,2,272,540.936,2.413,,,,,,,
50,3,1497,2135.008,2.465,,,,,,,
50,4,866,1148.670,3.723,,,,,,,
40,0,1048725,1960833,6694876,17,232.637,84.954,11,279709.5,51250418,381858.2
40,1,75,73.264,0.339,,,,,,,
40,2,861,1275.514,2.216,,,,,,,
40,3,3005,4357.603,46.776,,,,,,,
40,4,2590,3311.894,6.820,30,216.631,6.571,,,,
30,0,1048725,1962129,6477131,17,197.071,74.496,11,295005.5,95392310,379293.4
30,1,1728,2082.570,1.874,,,,,,,
30,2,621,865.809,1.699,,,,,,,
30,3,1807,2332.940,1.301,,,,,,,
30,4,1737,2195.572,2.425,,,,,,,
20,0,1048777,1970959,3647953,17,255.962,112.644,6,127633.5,26042349,377201.7
20,1,2044,2455.425,1.122,,,,,,,
20,2,476,788.979,3.649,,,,,,,
20,3,2619,3765.703,52.947,,,,,,,
20,4,2002,2471.930,2.315,,,,,,,
10,0,1048911,1971459,9048055,17,190.329,60.556,3,53721.23,16994189,371209.3
10,1,1826,2123.238,0.622,,,,,,,
10,2,260,504.257,2.752,,,,,,,
10,3,1998,2626.712,1.008,,,,,,,
10,4,1281,1486.040,1.047,,,,,,,
5,0,1049039,1975859,3708128,17,186.234,71.016,,,,374767.3
5,1,920,1149.273,1.861,,,,,,,
5,2,267,534.672,2.134,8,59.013,2.663,,,,
5,3,4222,5305.121,249.059,,,,,,,
5,4,1381,1714.232,1.623,,,,,,,
