RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786926,53552
90,875142,54
80,874208,59
70,873159,69
60,1177565,93
50,1246495,129
40,1254651,71
30,1255218,68
20,1252118,70
10,1255161,71
5,1253492,70
