RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.11,5.34,0:07.47,438353,610428,564064,472154
90,2.29,1.91,0:04.95,38,1048747,565062,530116
80,2.24,2.06,0:05.02,14,1048778,565611,562242
70,2.29,2.05,0:05.01,14,1048781,565617,562354
60,2.32,2.03,0:04.96,15,1048784,565620,562403
50,2.52,1.87,0:04.97,16,1048786,565628,562620
40,2.44,1.99,0:04.94,15,1048790,565625,562711
30,2.39,2.05,0:04.91,15,1048793,565619,562814
20,2.54,1.96,0:04.93,15,1048796,565626,562930
10,2.56,1.97,0:04.92,15,1048799,565625,563035
5,2.52,2.01,0:04.90,15,1048801,565625,563087
