RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.09,5.37,0:07.46,436684,612100,564035,470381
90,2.25,1.96,0:04.96,17,1048768,565066,529903
80,2.25,2.07,0:05.03,14,1048778,565615,562228
70,2.35,1.99,0:05.02,14,1048781,565620,562365
60,2.35,2.02,0:04.97,16,1048783,565617,562408
50,2.41,1.99,0:04.97,16,1048786,565626,562620
40,2.39,2.05,0:04.95,13,1048789,565625,562707
30,2.44,2.03,0:04.92,15,1048793,565624,562820
20,2.53,1.96,0:04.92,15,1048796,565627,562925
10,2.58,1.96,0:04.92,15,1048799,565626,563032
5,2.59,1.95,0:04.91,15,1048801,565624,563086
