RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,524787,26
90,1049228,119458
80,1049232,116915
70,1049320,126021
60,1049264,119601
50,1049195,112841
40,1049210,113214
30,1049204,113006
20,1049177,110612
