RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.54,0.09,0:03.63,0,100590,0,0
90,3.53,0.54,0:04.08,38383,103891,51975,41528
80,3.53,0.68,0:04.21,50177,102510,68923,54294
70,3.53,0.91,0:04.45,74415,123479,90336,80318
60,3.52,0.87,0:04.40,72532,111968,80984,78144
50,3.59,1.11,0:04.71,91864,156813,113553,108651
40,3.74,3.21,0:07.53,164938,972433,593945,530978
30,3.83,4.19,0:08.75,248025,1134710,709271,772731
20,3.70,4.41,0:08.85,265351,1117388,709377,778842
10,3.90,4.38,0:09.03,262026,1177329,729330,815402
5,4.34,5.17,0:10.53,324802,1565187,813983,1238539
