RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.67,0.74,0:03.43,5,524485,83901,40095
90,2.60,13.79,0:18.08,126612,922173,3393180,3336497
80,2.62,14.40,0:18.70,126197,922595,3402089,3365155
70,2.64,15.40,0:19.68,125741,923059,4049873,3372850
60,2.54,16.53,0:20.68,126656,922147,4709914,3380565
50,2.57,17.59,0:21.79,124898,923904,5080348,3386581
40,2.59,17.91,0:22.17,125316,923494,5410373,3391194
30,2.73,17.78,0:22.22,124928,923885,5605165,3377067
20,2.65,18.92,0:23.28,126745,922066,6053428,3462106
10,2.75,154.42,2:37.46,156053,892670,6136740,3240144
5,2.74,33.40,0:36.29,360903,687918,5242895,3668113
