RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100837,0
90,149742,42481
80,165392,50652
70,180714,59438
60,174687,62998
50,257597,73822
40,1424851,156950
30,1638272,249145
20,1638735,247408
10,1787258,259325
5,2262763,316054
