RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100844,0
90,152260,42872
80,165488,50388
70,184426,59389
60,172564,64256
50,241925,73223
40,1433208,156876
30,1642038,245628
20,1643723,244223
10,1788888,257882
5,2264546,321064
