RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105120,0
90,128480,13188
80,168135,50853
70,180208,64952
60,195322,73911
50,241516,79981
40,646938,118723
30,1457965,208902
20,1519791,219275
10,3019603,470699
5,3112633,436776
