RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.49,0.11,0:03.60,0,100590,0,0
90,3.54,0.35,0:03.90,3226,145083,51457,45133
80,3.54,0.41,0:03.96,2605,157964,65465,53920
70,3.52,0.46,0:03.99,1965,163781,70645,62670
60,3.54,0.42,0:03.98,948,167291,70752,69003
50,3.64,0.49,0:04.14,4520,204774,91418,77773
40,4.02,1.94,0:05.99,21912,1233284,618927,292665
30,4.07,2.05,0:06.16,374,1382098,709115,769786
20,4.12,1.98,0:06.16,31,1382452,709082,776071
10,4.31,2.64,0:06.99,38644,1432446,741581,817557
5,4.14,3.53,0:07.73,41431,1865193,821460,1189823
