RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,100920,90694.66,81433.33,,,,,,,,,,,100920,4338.275,7059.752,,,
100,2,101105,90960.47,,,,,,,,,,,,101105,3473.835,2180.859,,,
100,3,100780,89841.15,29834.93,,,,,,,,,,,100780,3343.897,0.361,,,
100,4,100943,89157.97,57357.74,,,,,,,,,,,100943,3615.873,2618.296,,,
100,5,100699,90130.53,29969.66,,,,,,,,,,,100699,3604.877,1091.556,,,
90,1,139835,717654.3,1036180,36071,585599.4,117821.6,4,148971.9,1200824086,,39153,2141.701,732.958,139835,5235.304,2713.830,,,
90,2,141357,681584.7,2002162,37258,552512.9,568009.5,4,149006.2,1242138522,,40623,1845.876,1063.259,141357,5051.519,3227.871,,,
90,3,140232,712026.6,1361367,36608,573394.3,6739762,3,119227.9,3154738575,,39342,2264.658,1347.947,140232,5947.224,6788.499,,,
90,4,142828,592908.0,850679.4,37825,459443.3,843162.4,,58181.19,305505993,,41915,3253.965,138929.4,142828,5832.824,7799.663,,,
90,5,139896,716275.9,1047603,36353,586431.1,152629.1,4,157245.2,1423816742,,39066,,822.510,139896,5318.856,3965.714,,,
80,1,151298,821152.2,1081198,48818,679165.6,168701.4,7,306979.1,878094981,,50503,2214.230,50.321,151298,6244.723,5729.640,,,
80,2,150334,831632.8,75435056,48123,690473.7,795553.7,7,310374.5,755515490,,49475,2159.080,39.915,150334,5781.496,169460.9,,,
80,3,151810,766064.7,924443.7,48795,619226.7,472212.6,7,181668.9,344934558,,51033,2621.078,1283.346,151810,6189.322,1980.639,,,
80,4,150990,828719.0,22877411,48544,688620.0,215345.1,7,314536.0,619094634,,50191,2146.379,72.750,150990,5416.135,50585.44,,,
80,5,153343,741318.5,864719.3,50182,601419.0,424677.6,7,285698.8,1875407325,,52236,2207.711,126.610,153343,5968.503,4212.737,,,
70,1,193655,1156981,2071037,69120,978524.6,732153.7,10,376339.6,698898855,,73151,5983.896,14992.92,193655,7512.262,10390.84,,,
70,2,192964,1141399,2807722,69029,966056.8,560804.0,10,403729.5,740596994,,72801,5779.224,10620.12,192964,7176.022,7332.489,,,
70,3,189861,1063573,1594849,67084,862071.3,360046.5,4,121685.7,10820864,,71647,7459.095,111973.5,189861,9793.539,13277.28,,,
70,4,192718,1104841,4049228,70294,926870.9,655759.2,9,352850.9,952589618,,73995,6836.033,21745.07,192718,7204.501,13572.65,,,
70,5,195809,1101783,1253508,73091,916634.2,296426.1,11,317355.5,570469497,,77023,7914.898,61425.37,195809,7822.007,7638.316,,,
60,1,181635,932370.9,2547360,65600,767164.9,181295.4,12,521213.5,351105634,,67474,5430.931,9064159,181635,6310.312,2895.538,,,
60,2,206111,1025668,270356907,73153,841888.3,212648.0,10,528572.2,146545508,,78492,6709.775,40706.05,206111,7161.425,31658.06,,,
60,3,162494,802928.2,1161052,49673,627140.1,314057.3,10,425127.7,740568809,,51798,4193.029,4495.239,162494,8141.284,5481.197,,,
60,4,171747,882380.8,1096227,64355,722630.6,742279.4,11,372086.7,422159044,,65409,2924.444,2096.109,171747,6268.635,2440.438,,,
60,5,217072,1236158,1617435,84804,1022725,813932.2,4,47618.71,4607265,,91163,8180.761,14906.39,217072,8912.573,10041.81,,,
50,1,135407,1043200,829235.8,70819,910280.8,363912.9,2,45647.70,167894712,,88348,15813.23,95772.51,135407,4656.028,32.679,,,
50,2,145914,1055885,5826935,71356,911368.1,495107.1,5,102247.3,81382430,,90575,17645.98,248203.2,145914,5437.394,11094.74,,,
50,3,209244,932043.2,1103412,55723,689095.1,157218.0,5,56812.89,11230403,,75315,13926.23,14577.30,209244,10955.49,9924.864,,,
50,4,122326,1039772,707143.3,70513,918734.5,403972.8,,,,,88326,15504.70,48996.21,122326,4854.258,2617.194,,,
50,5,119163,1039462,5760969,67888,907900.0,5488544,,,,,89092,26679.15,675843.8,119163,4166.909,437.965,,,
40,1,810598,7341663,3984130,141752,4819665,665282.3,4,33510.02,174064603,,575215,1685599,20314150,810598,33737.84,225383.1,,,
40,2,806665,7309544,1428926,142800,4848877,187550.1,3,77652.53,534876522,,571457,1638449,1496321,806665,35345.78,260239.2,,,
40,3,747574,6289608,25657057,114188,4106305,3637211,7,91666.18,95873806,,457302,1200701,6457267,747574,45591.62,1306861,,,
40,4,835511,7529102,2748025,148288,4928652,832051.1,,,,,599474,1752513,2794011,835510,35004.80,265364.6,,,
40,5,831970,7634193,7654821,145893,4919538,716121.0,,,,,608284,1870227,2522247,831970,33716.23,871397.0,,,
30,1,918822,9483797,2357450,163156,6087220,2599531,1,24696.64,0.000,,693591,2426219,2699206,918822,40111.95,712187.7,,,
30,2,923277,9500616,31803037,163230,6063950,4418772,,,,,697380,2459445,2294564,923277,39103.97,4830293,,,
30,3,885803,8135375,656079.8,135836,5243526,10343777,7,128141.1,142624045,,568076,1679219,2094619,885803,53709.44,381373.4,,,
30,4,921616,9492269,2656380,163588,6082474,3102402,,,,,696743,2444638,2396751,921616,37939.18,297154.9,,,
30,5,945428,9601282,1316590,162459,6085711,50495632,,,,,731664,2511207,4257702,945428,39858.20,262692.1,,,
20,1,767306,7971752,3784676,131809,5026702,28594.57,,,,,587785,2121519,1336908,767306,31476.89,110360.8,,,
20,2,762929,7980914,9786202,132958,5075594,156908.1,,,,,580404,2074385,2929118,762929,33302.74,399810.7,,,
20,3,742436,6801307,2042888,112961,4408573,3399127,7,106735.6,119292882,,464648,1368600,695732.6,742436,45381.38,281545.2,,,
20,4,765749,7989536,41235401,131619,5046177,97947.96,,,,,586266,2129506,1942175,765749,32473.25,1575525,,,
20,5,788820,8102724,5358857,136533,5166316,1284187,,,,,611772,2096308,11385721,788820,33363.37,221122.7,,,
10,1,624273,6533377,1603505,107335,4152412,7674640,,,,,478425,1710849,5355576,624273,26597.43,107926.1,,,
10,2,625038,6507850,2957754,106547,4089701,21395298,,,,,479389,1749676,6098822,625038,27645.94,288651.1,,,
